Wavelength,Flux (Jy),Error (Jy)
1.485983664663167,5.013233526438669e-05,7.812285044846894e-07
1.4909888191904683,4.911330221857995e-05,7.270682094436747e-07
1.4959939737177697,5.830929671022886e-05,7.504308844723565e-07
1.500999128245071,7.665551263407186e-05,7.946283968183019e-07
1.5060042827723723,7.45985803946683e-05,8.476118943720296e-07
1.5110094372996736,7.389859123147514e-05,8.13024028134733e-07
1.516014591826975,7.3362008019983e-05,8.013202731067142e-07
1.5210197463542763,7.359205807577942e-05,7.848717818428345e-07
1.5260249008815776,7.504695343886982e-05,7.016368885849659e-07
1.531030055408879,7.560104415140325e-05,7.571636098098325e-07
1.5360352099361803,7.591315903144855e-05,8.611874355101822e-07
1.5410403644634818,7.556999432335454e-05,8.449403346178763e-07
1.5460455189907831,7.434959664183121e-05,8.566553470858544e-07
1.5510506735180845,7.472564020497896e-05,8.304010295247983e-07
1.5560558280453858,7.550203663109972e-05,7.695448682387587e-07
1.561060982572687,7.47671452716739e-05,7.64063417956424e-07
1.5660661370999884,7.431712161658075e-05,7.804946134345516e-07
1.5710712916272898,7.410228880342288e-05,7.90942679412005e-07
1.576076446154591,7.398640896979868e-05,8.659551227819082e-07
1.5810816006818924,7.552501197446552e-05,9.139138060423219e-07
1.5860867552091937,7.701479091604759e-05,9.361797271534438e-07
1.591091909736495,7.722006887837246e-05,9.097763168033604e-07
1.5960970642637964,7.918456201925773e-05,9.009906180515504e-07
1.6011022187910977,8.228720532578202e-05,9.538658606508253e-07
1.606107373318399,8.234945423106221e-05,1.008946666277466e-06
1.6111125278457004,8.313474469005273e-05,1.0420764884072524e-06
1.6161176823730017,8.469175315616036e-05,1.0054220542832231e-06
1.621122836900303,8.610297181123646e-05,1.0662727644392302e-06
1.6261279914276043,8.537096599148276e-05,1.1332814338487282e-06
1.6311331459549057,8.640700637605612e-05,1.110427978665212e-06
1.636138300482207,8.4589369136315e-05,9.849778599853794e-07
1.6411434550095083,8.2828115562509e-05,9.34066763102598e-07
1.6461486095368096,8.355648076628095e-05,9.156551788700176e-07
1.651153764064111,8.355428660153552e-05,8.854745124000242e-07
1.6561589185914123,8.278114373315464e-05,8.49983272868477e-07
1.6611640731187136,8.211424345158725e-05,8.903003971363634e-07
1.666169227646015,8.414423666804386e-05,8.704219042108879e-07
1.6711743821733163,8.537661002968285e-05,8.955495938861492e-07
1.6761795367006176,9.123637119729915e-05,9.5022121456566e-07
1.681184691227919,9.496507237581973e-05,1.0075074054184167e-06
1.6861898457552202,9.316218764754958e-05,1.015380674567473e-06
1.6911950002825216,9.26346573430298e-05,1.0350058963185797e-06
1.696200154809823,9.642050787836713e-05,1.0387015645162982e-06
1.7012053093371242,9.736793542594409e-05,1.0847430921367497e-06
1.7062104638644255,0.0001052155590109617,1.0829343957170057e-06
1.7112156183917269,0.00011638458818088653,1.1551285967570068e-06
1.7162207729190282,0.00011471560930639289,1.1549761803846651e-06
1.7212259274463295,0.00011394230569507605,1.1161000388011379e-06
1.7262310819736308,9.836782664029192e-05,1.0944832279049176e-06
1.7312362365009322,9.54343402900227e-05,1.0757881707065396e-06
1.7362413910282335,9.827407104253474e-05,1.063995320692321e-06
1.7412465455555348,9.8483439721666e-05,1.0384294005376857e-06
1.7462517000828361,9.898462424790069e-05,1.034982771422099e-06
1.7512568546101375,9.876253902383482e-05,1.0106265749698152e-06
1.7562620091374388,9.745900319343013e-05,1.0291916704535716e-06
1.7612671636647401,9.673805336111183e-05,1.058403149995827e-06
1.766272318192042,9.653943499298277e-05,1.0717359429179607e-06
1.7712774727193432,9.611550801711505e-05,1.0683061224792328e-06
1.7762826272466445,9.505916317664335e-05,1.0743155722985598e-06
1.7812877817739459,9.482745614469731e-05,1.1416224842374757e-06
1.7862929363012472,9.453145333475525e-05,1.2432500788090285e-06
1.7912980908285485,9.303018215814905e-05,1.227131338100141e-06
1.7963032453558498,9.186674695018228e-05,1.1977186863785896e-06
1.8013083998831512,9.229683651636659e-05,9.930450092013376e-07
1.8063135544104525,9.48124898157979e-05,1.0207524080653433e-06
1.8113187089377538,9.495362919759379e-05,1.0405297408673087e-06
1.8163238634650551,9.430613976016293e-05,1.0523438373876249e-06
1.8213290179923565,9.675119573292117e-05,1.0531345530528743e-06
1.8263341725196578,9.291001263679878e-05,1.0079975312211446e-06
1.8313393270469591,9.246732088640459e-05,1.0351709917536596e-06
1.8363444815742604,9.186688219113686e-05,1.0528460302606577e-06
1.8413496361015618,8.961551091108005e-05,1.0846869945526996e-06
1.846354790628863,8.876854125147672e-05,1.1266824861630042e-06
1.8513599451561644,8.662171531900381e-05,1.0827840269532648e-06
1.8563650996834657,8.620987336589687e-05,1.0430295065501275e-06
1.861370254210767,8.5528457247054e-05,1.1594271568091332e-06
1.8663754087380684,8.299626403988402e-05,1.8579251391795187e-06
1.8713805632653697,8.044598024507193e-05,1.755970294133322e-06
1.876385717792671,7.98636623024208e-05,1.7858392093409097e-06
1.8813908723199724,8.050902091259602e-05,1.0720648097852252e-06
1.8863960268472737,7.475622306290113e-05,9.818131651913834e-07
1.891401181374575,7.213802525134494e-05,9.442617689783508e-07
1.8964063359018763,7.227049760421521e-05,8.668854275003378e-07
1.9014114904291777,7.088140610112038e-05,7.754702519906959e-07
1.906416644956479,6.456164921332373e-05,7.773435848346171e-07
1.9114217994837803,6.258056326181447e-05,7.94722164376598e-07
1.9164269540110817,6.272289541995891e-05,8.063927326241267e-07
1.921432108538383,5.94059744118651e-05,6.811426030475333e-07
1.9264372630656843,5.305263420771018e-05,6.614558086370338e-07
1.9314424175929856,5.241971738142776e-05,6.748845987155235e-07
1.936447572120287,5.1855563332870386e-05,6.22776223501147e-07
1.9414527266475883,4.6861389639065754e-05,5.67730055109855e-07
1.9464578811748896,4.819888494853195e-05,5.073432258774703e-07
1.951463035702191,4.7877201717678344e-05,5.23950666266302e-07
1.9564681902294923,4.488322221423314e-05,4.849674990473072e-07
1.9614733447567936,1.6164600231630986e-05,4.72592398093551e-07
1.966478499284095,1.7049972635015177e-05,4.753303410188174e-07
1.9714836538113962,1.8003618229333067e-05,4.721140254898821e-07
1.9764888083386976,2.9037704274643514e-05,4.4085266796753193e-07
1.9814939628659989,3.4952870700678e-05,4.297146952709651e-07
1.9864991173933002,3.368747732270347e-05,4.275119008536523e-07
1.9915042719206015,3.314287726495171e-05,4.2207775961359263e-07
1.9965094264479029,3.198995929840901e-05,4.2164683358335495e-07
2.001514580975204,3.15565655035317e-05,4.479451580226056e-07
2.0065197355025055,3.180347203981409e-05,4.830526406472979e-07
2.011524890029807,3.1753595600508385e-05,4.873235221760203e-07
2.016530044557108,3.1440746804169913e-05,4.977329019578383e-07
2.02153519908441,3.1801688813075435e-05,5.095265833687468e-07
2.0265403536117113,3.18186517403075e-05,5.147670140633558e-07
2.0315455081390126,3.158410059537763e-05,4.86479284888236e-07
2.036550662666314,3.078497117534984e-05,4.87622715699403e-07
2.0415558171936152,3.070620819490538e-05,4.769690906847996e-07
2.0465609717209166,3.0345042387151286e-05,4.274559857551793e-07
2.051566126248218,2.9359886519676267e-05,4.395057573824019e-07
2.056571280775519,2.9467932915988247e-05,4.640419631816727e-07
2.0615764353028205,2.9535714610975094e-05,4.825554118932621e-07
2.066581589830122,3.0286266487582036e-05,4.741094515325564e-07
2.071586744357423,3.1044227209824864e-05,4.6593556181167514e-07
2.0765918988847245,3.133709197658156e-05,4.631489029710123e-07
2.081597053412026,3.1444055869340396e-05,4.6335278145531145e-07
2.086602207939327,3.303686394276437e-05,4.861092548808246e-07
2.0916073624666285,3.3007765899625044e-05,5.040945901768168e-07
2.09661251699393,3.308556792871416e-05,4.989656283563786e-07
2.101617671521231,3.4219526728190096e-05,5.476191013706696e-07
2.1066228260485325,3.6686849689341653e-05,5.818418019099562e-07
2.111627980575834,3.8551252522890365e-05,5.932613158031397e-07
2.116633135103135,4.595586310905472e-05,6.417643592339727e-07
2.1216382896304364,5.053780040575294e-05,6.770854664198451e-07
2.1266434441577378,5.124139582208804e-05,6.834111064179044e-07
2.131648598685039,4.313867234779464e-05,6.794539260442358e-07
2.1366537532123404,4.6183519205520904e-05,7.131776908457973e-07
2.1416589077396417,4.8684112923887794e-05,7.198615258251597e-07
2.146664062266943,4.963219139621412e-05,7.13520104943467e-07
2.1516692167942444,4.7568745809873186e-05,7.736988728271624e-07
2.1566743713215457,4.983127333037286e-05,8.23251911473838e-07
2.161679525848847,4.944618669748341e-05,8.541624448297017e-07
2.1666846803761484,5.052566029127112e-05,8.194653019886614e-07
2.1716898349034497,5.8858883580856835e-05,6.614120262401054e-07
2.176694989430751,5.991889986127117e-05,6.312542845246804e-07
2.1817001439580523,5.9368061494651505e-05,6.196479493614928e-07
2.1867052984853537,5.3550744278991974e-05,8.396763271478605e-07
2.191710453012655,5.753496841456189e-05,8.250578091638078e-07
2.1967156075399563,7.691663612839145e-05,7.838007778787654e-07
2.2017207620672576,7.733520295164977e-05,7.924941802793051e-07
2.206725916594559,7.052428608755446e-05,8.041277474573118e-07
2.2117310711218603,5.6422236243086816e-05,9.264493981842554e-07
2.2167362256491616,5.5404252757711164e-05,9.173097258609247e-07
2.221741380176463,5.6285442242720676e-05,8.965772770476101e-07
2.2267465347037643,5.7421542276351256e-05,9.159956448596861e-07
2.2317516892310656,5.747486649168992e-05,9.328488011315499e-07
2.236756843758367,5.641213804559736e-05,1.2139814263449054e-06
2.2417619982856682,5.6347996975933356e-05,1.2534050915076386e-06
2.2467671528129696,5.635215414184589e-05,1.260482433084995e-06
2.251772307340271,5.68469575808517e-05,1.0047167531327788e-06
2.256777461867572,5.619007704528888e-05,9.520249685256606e-07
2.2617826163948735,5.5638860036479484e-05,9.513877018864828e-07
2.266787770922175,5.5636057370444564e-05,9.666487278825715e-07
2.271792925449476,5.509149113531178e-05,9.865089794538244e-07
2.276798079976778,6.342523552901384e-05,9.545630604906862e-07
2.2818032345040793,6.295437503007131e-05,9.738701707051707e-07
2.2868083890313806,6.146422266024677e-05,9.654198894450006e-07
2.291813543558682,4.9319584805221006e-05,9.545825429755737e-07
2.2968186980859833,4.838072224334742e-05,9.523766454452898e-07
2.3018238526132846,4.8448832569827284e-05,8.583825692726153e-07
2.306829007140586,4.611905203173229e-05,8.305047998764067e-07
2.3118341616678872,4.5856221757919376e-05,8.157447268053341e-07
2.3168393161951886,4.5516504380658797e-05,8.107167124124157e-07
2.32184447072249,4.3654424883624356e-05,8.013829383497167e-07
2.326849625249791,4.261844765777665e-05,7.819922832301012e-07
2.3318547797770925,4.281559000816345e-05,8.781454210016921e-07
2.336859934304394,4.1453834784234445e-05,8.269194343064853e-07
2.341865088831695,4.0017250090988195e-05,8.099927798130646e-07
2.3468702433589965,3.9195504950015517e-05,7.290423439840891e-07
2.351875397886298,3.869188620694538e-05,6.901826348833005e-07
2.356880552413599,3.639446850366783e-05,6.89504906738239e-07
2.3618857069409005,3.621294255153795e-05,6.788901541331694e-07
2.366890861468202,3.600867551038982e-05,6.574252661147435e-07
2.371896015995503,3.474640480922275e-05,6.243119679510945e-07
2.3769011705228045,3.468664201067699e-05,6.339171730999748e-07
2.381906325050106,3.4787560512456494e-05,6.485468023967337e-07
2.386911479577407,3.407409939136427e-05,6.891191984812063e-07
2.3919166341047085,3.386386764496548e-05,7.046752568989556e-07
2.3969217886320098,3.3675496864065074e-05,6.869748451362465e-07
2.401926943159311,3.316564461889979e-05,1.2218787563198338e-06
2.4069320976866124,3.220810918265744e-05,1.5090891990573238e-06
2.4119372522139138,3.2064263929169444e-05,1.5177251721382937e-06
2.416942406741215,3.2173456149490364e-05,8.490343426863407e-07
2.4219475612685164,3.786991568957001e-05,6.776934385629465e-07
2.4269527157958177,3.8302050014988604e-05,6.579592162725638e-07
2.431957870323119,3.780275483330838e-05,6.106295375669767e-07
2.4369630248504204,3.160374556755778e-05,5.950423437367671e-07
2.4419681793777217,3.109175457533845e-05,5.845272015605e-07
2.446973333905023,3.0531011018395665e-05,6.890181836627968e-07
2.4519784884323244,2.8843768794304698e-05,6.606266577907528e-07
2.4569836429596257,2.792983048492477e-05,7.090111413449858e-07
2.461988797486927,2.7915298564436134e-05,6.681916003966537e-07
2.4669939520142283,2.7206568861250016e-05,6.608738975644493e-07
2.4719991065415297,2.7501721636080868e-05,6.352839500851611e-07
2.477004261068831,2.709070979708875e-05,5.83740885793688e-07
2.4820094155961323,2.6812421880334446e-05,5.667699209997041e-07
2.4870145701234336,2.6848538871369504e-05,5.509755743265936e-07
2.492019724650735,2.6933789255306955e-05,5.814177465134415e-07
2.4970248791780363,2.592504113353448e-05,5.80753003123808e-07
2.5020300337053376,2.5798076722407933e-05,5.826471993314033e-07
2.507035188232639,2.5887776629109558e-05,5.227852248296257e-07
2.5120403427599403,2.5062628983899115e-05,5.096218205166942e-07
2.5170454972872416,2.481980051486775e-05,5.024803428551311e-07
2.522050651814543,2.508594820376508e-05,4.915781563294372e-07
2.5270558063418442,2.483217076118096e-05,4.859391172490374e-07
2.532060960869146,2.428121817569841e-05,4.94507955896765e-07
2.5370661153964473,2.434391520882478e-05,5.014316697612305e-07
2.5420712699237487,2.40084171105123e-05,4.895628793194114e-07
2.54707642445105,2.4261378645239878e-05,4.952362113069558e-07
2.5520815789783513,2.427348358622171e-05,5.037786425739656e-07
2.5570867335056526,2.4755570996798044e-05,5.25745304637714e-07
2.562091888032954,3.258628977062371e-05,4.835823747011716e-07
2.5670970425602553,3.1922311830933413e-05,4.5182882761621496e-07
2.5721021970875566,2.921697571899431e-05,4.085586503063839e-07
2.577107351614858,2.475413380449016e-05,4.5850640522161275e-07
2.5821125061421593,2.487912943247002e-05,4.772812879738217e-07
2.5871176606694606,2.3200724538205658e-05,4.72667425312569e-07
2.592122815196762,2.198774212874264e-05,4.801946694912247e-07
2.5971279697240632,2.1746698360672674e-05,4.864018263075707e-07
2.6021331242513646,2.151242258406234e-05,4.587515456931076e-07
2.607138278778666,2.1829080734774854e-05,4.5814378742238e-07
2.612143433305967,2.188186592645283e-05,4.902910703199236e-07
2.6171485878332685,2.1620706603191624e-05,5.175843960181697e-07
2.62215374236057,2.113074644364985e-05,4.580177067533263e-07
2.627158896887871,2.084099255489807e-05,4.4910240765394847e-07
2.6321640514151725,2.099090361729074e-05,4.4717203541874405e-07
2.637169205942474,2.0976281201346548e-05,4.2267475258590613e-07
2.642174360469775,2.1011342435322532e-05,4.4201886082911955e-07
2.6471795149970765,2.071294603965743e-05,4.4808817633639907e-07
2.652184669524378,2.0906861312550954e-05,4.498591333947263e-07
2.657189824051679,2.143281048558388e-05,4.7676046763002474e-07
2.6621949785789805,1.9938587579848625e-05,4.5463417419408134e-07
2.667200133106282,1.915354122434054e-05,4.2333200435352237e-07
2.672205287633583,1.8388422098990225e-05,3.9766407447388056e-07
2.6772104421608844,1.646327349691495e-05,3.8133607586934856e-07
2.6822155966881858,1.61180194215661e-05,3.584225885468658e-07
2.687220751215487,1.548276340753377e-05,3.5980514121873736e-07
2.6922259057427884,1.4073289107118029e-05,3.559998325521825e-07
2.6972310602700897,1.3835097695131299e-05,3.6014964536725193e-07
2.702236214797391,1.3014776879376259e-05,3.131051866807282e-07
2.7072413693246924,1.2531169641033403e-05,2.6245488744616943e-07
2.7122465238519937,1.4093834620801894e-05,2.4740005609872e-07
2.717251678379295,1.2153940213308163e-05,2.1760907105432495e-07
2.7222568329065964,8.160889379703447e-06,2.09109878164708e-07
2.727261987433898,7.890895366541652e-06,2.2040960252800223e-07
2.7322671419611995,6.10757926585296e-06,2.1854296413708442e-07
2.737272296488501,4.943849790469454e-06,2.12197157587674e-07
2.742277451015802,4.974764149952689e-06,1.793791267898301e-07
2.7472826055431034,3.7433220999225815e-06,1.578077918931302e-07
2.7522877600704048,3.384056617951762e-06,1.6544742376339835e-07
2.757292914597706,2.9814167274916295e-06,1.6424741477459206e-07
2.7622980691250074,1.8257318986161297e-06,1.8016686093740093e-07
2.7673032236523087,1.8322836173128766e-06,1.7264299680268117e-07
2.77230837817961,1.7226772063438936e-06,1.7845800071254804e-07
2.7773135327069114,1.3732509395929091e-06,1.637599696777642e-07
2.7823186872342127,1.4025633435998124e-06,1.4892839387578222e-07
2.787323841761514,1.1564821239879353e-06,1.4506768194439633e-07
2.7923289962888154,6.526274883976041e-07,1.7168648701495067e-07
2.7973341508161167,7.469701423055845e-07,1.7574062189560458e-07
2.802339305343418,6.039040833421291e-07,1.4505487378796697e-07
2.8073444598707193,3.6078302869032127e-07,1.4388292810327483e-07
2.8123496143980207,2.4764727291706037e-07,1.6035089145250152e-07
2.817354768925322,2.1559263694782878e-07,1.6864927142283445e-07
2.8223599234526233,5.589388622926182e-07,1.5305294830118526e-07
2.8273650779799246,5.441564536056228e-07,1.569289806281869e-07
2.832370232507226,6.716267329731629e-08,1.4522486184309316e-07
2.8373753870345273,-7.421836539989349e-08,1.6442936572181823e-07
2.8423805415618286,-8.420598036728734e-08,1.6706972553447295e-07
2.84738569608913,-1.0823141255299062e-07,1.5853155529271696e-07
2.8523908506164313,-1.4462738927558165e-08,1.4083373245084203e-07
2.8573960051437326,-2.855413858170522e-08,1.3704949945183976e-07
2.862401159671034,3.2942716589023114e-07,1.3936711912312112e-07
2.8674063141983352,5.023496929150142e-07,1.4570011650003802e-07
2.8724114687256366,4.5765210176494177e-07,1.5560461245380197e-07
2.877416623252938,6.256746706413262e-08,1.4739391642892532e-07
2.8824217777802392,1.4754673975775049e-08,1.4488929737299902e-07
2.8874269323075406,1.906364463724312e-07,1.2158603304823678e-07
2.892432086834842,3.321481507933147e-07,1.2239070031993766e-07
2.897437241362143,3.4423028657771394e-07,1.4084857244887423e-07
2.9024423958894445,1.2863764863984311e-07,1.6315936131292576e-07
2.907447550416746,2.0205422573809298e-07,1.6031564998805058e-07
2.912452704944047,2.7509195219164824e-07,1.3974055624511123e-07
2.9174578594713485,5.031756017753147e-07,1.4287154005090714e-07
2.92246301399865,6.916609308563615e-07,1.7169882730377771e-07
2.927468168525951,5.026936511446885e-07,1.9989374846370524e-07
2.9324733230532525,2.0957764103315096e-07,1.3640312952921726e-07
2.937478477580554,3.046113269546388e-08,1.2653155156675384e-07
2.942483632107855,1.834056461991711e-07,1.3578113267188712e-07
