asteroid_number,prov_desig,comet_desig,mpc_packed_name,absolute_mag,slope_param,mean_jd,n_w1,n_w2,n_w3,n_w4,fit_code,diameter,diameter_err,v_albedo,v_albedo_err,ir_albedo,ir_albedo_err,beaming_param,beaming_param_err,stacked_flag,reference,notes,reference2,type,cntr
80000,1999 FR33,,80000,13.9000,0.1500,2455259.9938045,0,0,9,9,DVB-,5.7540,0.1740,0.1470,0.0320,0.2200,0.0480,1.1960,0.0640,,Mas11,,MASIEROETAL2011,mainbelt,51622
