asteroid_number,prov_desig,comet_desig,mpc_packed_name,absolute_mag,slope_param,mean_jd,n_w1,n_w2,n_w3,n_w4,fit_code,diameter,diameter_err,v_albedo,v_albedo_err,ir_albedo,ir_albedo_err,beaming_param,beaming_param_err,stacked_flag,reference,notes,reference2,type,cntr
1270,,,01270,12.4000,0.1500,2455448.7920335,14,14,14,0,DVBI,8.2030,0.1520,0.2880,0.0550,0.3870,0.0490,1.0870,0.0350,,Mas12,,MASIEROETAL2012,mainbelt,143185
