time,flux,err,mask,centroid_y,psf_width_y
5.991452255546031665e+04,9.984270969441444432e-01,4.054563191204601483e-04,0.000000000000000000e+00,2.523087818924556558e+01,1.182539444775887238e+00
5.991452267512267281e+04,9.981156860063467029e-01,4.053852503687474041e-04,0.000000000000000000e+00,2.522319963218748384e+01,1.182847305216558231e+00
5.991452279478503624e+04,9.982665927665528294e-01,4.053950809000948547e-04,0.000000000000000000e+00,2.522560698650492128e+01,1.176731987379086464e+00
5.991452291444739240e+04,9.980320243087428267e-01,4.053589651487287098e-04,0.000000000000000000e+00,2.522822823608993659e+01,1.181974085465161473e+00
5.991452303410975583e+04,9.981476984445996070e-01,4.053471966990152236e-04,0.000000000000000000e+00,2.522541569560648611e+01,1.186371677758179644e+00
5.991452315377211926e+04,9.983309333475779423e-01,4.054071664637227870e-04,0.000000000000000000e+00,2.522074144939947971e+01,1.189700238838996338e+00
5.991452327343446814e+04,9.985910107305440153e-01,4.054568828785303229e-04,0.000000000000000000e+00,2.523915691540775441e+01,1.179042295565396081e+00
5.991452339309683157e+04,9.974749321140572444e-01,4.052870155250313448e-04,0.000000000000000000e+00,2.522937656590215383e+01,1.180999361148931337e+00
5.991452351275918772e+04,9.976744573702293062e-01,4.052874383435839216e-04,0.000000000000000000e+00,2.522766933176384896e+01,1.190079230278300759e+00
5.991452363242155116e+04,9.977745988437385360e-01,4.053459634782368521e-04,0.000000000000000000e+00,2.523625613000530521e+01,1.178135193716586482e+00
5.991452375208391459e+04,9.979563183650244085e-01,4.053584366255379482e-04,0.000000000000000000e+00,2.523228224766721084e+01,1.189698069881206743e+00
5.991452387174626347e+04,9.982485976089550128e-01,4.054092100867268990e-04,0.000000000000000000e+00,2.523231252941438640e+01,1.184338029751306198e+00
5.991452399140862690e+04,9.979342190486761854e-01,4.053444483784233933e-04,0.000000000000000000e+00,2.523580967931186692e+01,1.189289433092528325e+00
5.991452411107099033e+04,9.984480597242232358e-01,4.055018425846213296e-04,0.000000000000000000e+00,2.524366042978981639e+01,1.187276277386087431e+00
5.991452423073334649e+04,9.978777079397287419e-01,4.052564316497280568e-04,0.000000000000000000e+00,2.523621163267109679e+01,1.193095477466509013e+00
5.991452435039570992e+04,9.975505749168718239e-01,4.052417739399052509e-04,0.000000000000000000e+00,2.524123403942152777e+01,1.184070683613514197e+00
5.991452447005805880e+04,9.984498276695311647e-01,4.054524080488488267e-04,0.000000000000000000e+00,2.522497439382524931e+01,1.182560768919600713e+00
5.991452458972042223e+04,9.972489508191711982e-01,4.052304987785031133e-04,0.000000000000000000e+00,2.523480447689900075e+01,1.185048639552439553e+00
5.991452470938278566e+04,9.976202193338205015e-01,4.053016732348540424e-04,0.000000000000000000e+00,2.523507222539470973e+01,1.187181373984503852e+00
5.991452482904514181e+04,9.978797284486520258e-01,4.052760222426642404e-04,0.000000000000000000e+00,2.520717250334105231e+01,1.187369031578857870e+00
5.991452494870750525e+04,9.983339009700589184e-01,4.054935271530872294e-04,0.000000000000000000e+00,2.521981307491062552e+01,1.183978281254723486e+00
5.991452506836986140e+04,9.975940158587219830e-01,4.052411749469557716e-04,0.000000000000000000e+00,2.522687942199824818e+01,1.185446334162209236e+00
5.991452518803221756e+04,9.976646073892284639e-01,4.052696094946167628e-04,0.000000000000000000e+00,2.522402945410561159e+01,1.192259461547575228e+00
5.991452530769458099e+04,9.982861664467469476e-01,4.054391949690807078e-04,0.000000000000000000e+00,2.522853716403790969e+01,1.188112454925758676e+00
5.991452542735693714e+04,9.983113596673838241e-01,4.054326060466363277e-04,0.000000000000000000e+00,2.522951059110194194e+01,1.184320800018706876e+00
5.991452554701930057e+04,9.973071035916187821e-01,4.052034383911379831e-04,0.000000000000000000e+00,2.522953240999376234e+01,1.187396251288362237e+00
5.991452566668165673e+04,9.984956679657276402e-01,4.053984986833949361e-04,0.000000000000000000e+00,2.523387310337916745e+01,1.190336750408016897e+00
5.991452578634402016e+04,9.983547374683301445e-01,4.053932486863670581e-04,0.000000000000000000e+00,2.522545017094158837e+01,1.183940014488892745e+00
5.991452590600637632e+04,9.976737628202869690e-01,4.052952957216860320e-04,0.000000000000000000e+00,2.522849886080141601e+01,1.181916205086058325e+00
5.991452602566873975e+04,9.977483322277360678e-01,4.053304601313088926e-04,0.000000000000000000e+00,2.522690168954557066e+01,1.174849040866788652e+00
5.991452614533109590e+04,9.976119478754159609e-01,4.052465658835011932e-04,0.000000000000000000e+00,2.522050571871203672e+01,1.188358133033146302e+00
5.991452626499345206e+04,9.978624909819003852e-01,4.053139349728788771e-04,0.000000000000000000e+00,2.522712369391168963e+01,1.182272091747695208e+00
5.991452638465582277e+04,9.976500849813424443e-01,4.052768678797693939e-04,0.000000000000000000e+00,2.523995662045502897e+01,1.191546836397487930e+00
5.991452650431817165e+04,9.991130597235918787e-01,4.054807721267510460e-04,0.000000000000000000e+00,2.522453678819559642e+01,1.184170952103485552e+00
5.991452662398053508e+04,9.980319611678389879e-01,4.053133007450500391e-04,0.000000000000000000e+00,2.523784594249270796e+01,1.190672331623072511e+00
5.991452674364289123e+04,9.982459456909932305e-01,4.053171413469026430e-04,0.000000000000000000e+00,2.522892287512296861e+01,1.185511926218253409e+00
5.991452686330524739e+04,9.980416848670321528e-01,4.053936362700402219e-04,0.000000000000000000e+00,2.522562391923586844e+01,1.185951394888231203e+00
5.991452698296761810e+04,9.969785814688771897e-01,4.051805357195399572e-04,0.000000000000000000e+00,2.522057139890912936e+01,1.175767314262808227e+00
5.991452710262996698e+04,9.970610434893077967e-01,4.051500927837541587e-04,0.000000000000000000e+00,2.521882608638666667e+01,1.188077056730362235e+00
5.991452722229233041e+04,9.977089954446363151e-01,4.053007923628695300e-04,0.000000000000000000e+00,2.522135964842344436e+01,1.181858033995466517e+00
5.991452734195469384e+04,9.974595257335173715e-01,4.052587219168878431e-04,0.000000000000000000e+00,2.523670616147484225e+01,1.187479344756719790e+00
5.991452746161704272e+04,9.976187039521280386e-01,4.052488913855403383e-04,0.000000000000000000e+00,2.522626244225210357e+01,1.185255066323224638e+00
5.991452758127941343e+04,9.976894849053461467e-01,4.052495608482485894e-04,0.000000000000000000e+00,2.522042146629572557e+01,1.179611240038124897e+00
5.991452770094176230e+04,9.985980193708715591e-01,4.054181245112104784e-04,0.000000000000000000e+00,2.522771716837792866e+01,1.186649023482030163e+00
5.991452782060412574e+04,9.979037851330195830e-01,4.053391279116367978e-04,0.000000000000000000e+00,2.521969705253441418e+01,1.179673381922456299e+00
5.991452794026648917e+04,9.974494231889010631e-01,4.051734182739048155e-04,0.000000000000000000e+00,2.522826407811770011e+01,1.189899195099034079e+00
5.991452805992883805e+04,9.973449881339299106e-01,4.052372991102237546e-04,0.000000000000000000e+00,2.522791371674455263e+01,1.192529570686163387e+00
5.991452817959120875e+04,9.984021562871229216e-01,4.054845070239655735e-04,0.000000000000000000e+00,2.522686604270107225e+01,1.182061688060415117e+00
5.991452829925356491e+04,9.985753517863887874e-01,4.054639298544066386e-04,0.000000000000000000e+00,2.522523850304702364e+01,1.181855002028443957e+00
5.991452841891592107e+04,9.976412452548032439e-01,4.052956480704798369e-04,0.000000000000000000e+00,2.523044122629404384e+01,1.190175397475772279e+00
5.991452853857828450e+04,9.975641502112000403e-01,4.051764132386522659e-04,0.000000000000000000e+00,2.523350259592309541e+01,1.196658911013521953e+00
5.991452865824063338e+04,9.978226490715698116e-01,4.053436379761976528e-04,0.000000000000000000e+00,2.522442746604127350e+01,1.183630454339338556e+00
5.991452877790300408e+04,9.978175977992617129e-01,4.053207353045995727e-04,0.000000000000000000e+00,2.523404942708114618e+01,1.188821948996163780e+00
5.991452889756536024e+04,9.979224748405597367e-01,4.053680909824885505e-04,0.000000000000000000e+00,2.522963590849039406e+01,1.187999357433723757e+00
5.991452901722771639e+04,9.984802615851877672e-01,4.054261932985889043e-04,0.000000000000000000e+00,2.522363641876936668e+01,1.185587512820615919e+00
5.991452913689007983e+04,9.983021410954214803e-01,4.054005775412784069e-04,0.000000000000000000e+00,2.523155044234341204e+01,1.179122811014444050e+00
5.991452925655243598e+04,9.978092631999532225e-01,4.052571363473156667e-04,0.000000000000000000e+00,2.523088157803985609e+01,1.181234669076042465e+00
5.991452937621479941e+04,9.978395708338021475e-01,4.053359920073718037e-04,0.000000000000000000e+00,2.523839470753511094e+01,1.193986813879812647e+00
5.991452949587715557e+04,9.984682648134558525e-01,4.053508963613502839e-04,0.000000000000000000e+00,2.522884792679833410e+01,1.183940296398281911e+00
5.991452961553951172e+04,9.981678403929283849e-01,4.053625238715462265e-04,0.000000000000000000e+00,2.521960581579428151e+01,1.180420795253597666e+00
5.991452973520187516e+04,9.984262129714904788e-01,4.054322536978425227e-04,0.000000000000000000e+00,2.522722077463982160e+01,1.178279912644285110e+00
5.991452985486423131e+04,9.974700702644606620e-01,4.052361363592042092e-04,0.000000000000000000e+00,2.522344728737866504e+01,1.181118440781149026e+00
5.991452997452659474e+04,9.979157819047513867e-01,4.053275708711995729e-04,0.000000000000000000e+00,2.524517341182666996e+01,1.190041115840350550e+00
5.991453009418895090e+04,9.980752758278814696e-01,4.052951900170478471e-04,0.000000000000000000e+00,2.522265094503280736e+01,1.193876942018369913e+00
5.991453021385131433e+04,9.975882068955675974e-01,4.052569954077981772e-04,0.000000000000000000e+00,2.523077434361618998e+01,1.182652346010004019e+00
5.991453033351367048e+04,9.991533436202494345e-01,4.055051898981625849e-04,0.000000000000000000e+00,2.522455129711961064e+01,1.184516049873356458e+00
5.991453045317602664e+04,9.974745532686341010e-01,4.051506213069449203e-04,0.000000000000000000e+00,2.521780657569650685e+01,1.176482976267323899e+00
5.991453057283839007e+04,9.980045580155673113e-01,4.053060071250180491e-04,0.000000000000000000e+00,2.521692382191450221e+01,1.185682151620514047e+00
5.991453069250074623e+04,9.983444455010022089e-01,4.053196782582181037e-04,0.000000000000000000e+00,2.521571368580986316e+01,1.183922829369937313e+00
5.991453081216310966e+04,9.976537471537658686e-01,4.053019551138891297e-04,0.000000000000000000e+00,2.522820940200340800e+01,1.186527542496549570e+00
5.991453093182546581e+04,9.975762101238356827e-01,4.052136212712792928e-04,0.000000000000000000e+00,2.522000721859682670e+01,1.185060219740485810e+00
5.991453105148782925e+04,9.969848324183584465e-01,4.050943159696930584e-04,0.000000000000000000e+00,2.521130833474914468e+01,1.179879439960193510e+00
5.991453117115019268e+04,9.974273238725528401e-01,4.052643947324682978e-04,0.000000000000000000e+00,2.523707434839502639e+01,1.187357068462999710e+00
5.991453129081254156e+04,9.979900987485851305e-01,4.053734466841545049e-04,0.000000000000000000e+00,2.523709363459234112e+01,1.185070012356823410e+00
5.991453141047490499e+04,9.978297208528013051e-01,4.053540675004946368e-04,0.000000000000000000e+00,2.523256650291021330e+01,1.177998162494633405e+00
5.991453153013726114e+04,9.979420485207538549e-01,4.052352554872196426e-04,0.000000000000000000e+00,2.521924866398400056e+01,1.174214488140640444e+00
5.991453164979962457e+04,9.978854111299986229e-01,4.053142168519139645e-04,0.000000000000000000e+00,2.523578711280639553e+01,1.188025921012793695e+00
5.991453176946198801e+04,9.982188582432407475e-01,4.053350759005078783e-04,0.000000000000000000e+00,2.522902023412204287e+01,1.180364316269072011e+00
5.991453188912433689e+04,9.990054676234281228e-01,4.054638946195272256e-04,0.000000000000000000e+00,2.522577298269439439e+01,1.174544082821096014e+00
5.991453200878670032e+04,9.982312970012995335e-01,4.053690775591112477e-04,0.000000000000000000e+00,2.524323835553807882e+01,1.180359624269461838e+00
5.991453212844906375e+04,9.975594777843149741e-01,4.052720759361734515e-04,0.000000000000000000e+00,2.523577670287243180e+01,1.187015810149096851e+00
5.991453224811141990e+04,9.976065177576846077e-01,4.052591799703197787e-04,0.000000000000000000e+00,2.522218335330511962e+01,1.180395047936245501e+00
5.991453236777378333e+04,9.974874971539237078e-01,4.052577353402651459e-04,0.000000000000000000e+00,2.522350511413040408e+01,1.185858180219165448e+00
5.991453248743613949e+04,9.976757833292102529e-01,4.053069937016407463e-04,0.000000000000000000e+00,2.523040643897630275e+01,1.182695965923442838e+00
5.991453260709849565e+04,9.977824914567200443e-01,4.052964232378262186e-04,0.000000000000000000e+00,2.523412193885327781e+01,1.177980382363096767e+00
