source_row,time,x,y,energy_ev,pi,ccd_id,status
10079,255837265.82981822,1962.3052978515625,4935.48681640625,2900.87841796875,199,7,0
10092,255837265.87085822,4386.7705078125,4920.26025390625,4719.94091796875,324,3,0
10093,255837265.87085822,4252.17431640625,4588.16455078125,5103.1201171875,350,3,0
10096,255837265.95292833,4636.00732421875,4246.70068359375,6721.62451171875,461,1,0
10097,255837265.9939683,4067.902587890625,3293.019287109375,5550.9072265625,381,0,0
10098,255837265.9939683,4486.27099609375,3333.494140625,6753.12109375,463,0,0
10101,255837269.02978843,1813.841064453125,3651.57568359375,1200.1746826171875,83,6,0
10104,255837269.07082844,2531.88671875,5092.49951171875,6516.77978515625,447,7,0
10112,255837269.19394845,4636.04736328125,4934.98828125,1209.534912109375,83,1,0
10113,255837269.19394845,4535.8662109375,4138.7685546875,1419.239990234375,98,1,0
10115,255837272.27080852,1954.6964111328125,4421.869140625,5659.80615234375,388,6,0
10131,255837272.3528786,3954.564453125,4303.3740234375,833.1795043945312,58,3,0
10132,255837272.3939186,2985.11279296875,3518.367431640625,3082.815673828125,212,2,0
10136,255837272.47599858,4397.87109375,3376.106201171875,626.7576904296875,43,0,0
10137,255837272.47599858,4128.703125,3662.335205078125,1560.911376953125,107,0,0
10139,255837275.5118187,2240.623779296875,3456.84375,665.9901733398438,46,6,0
10145,255837275.5528587,2363.69580078125,4504.517578125,3013.18310546875,207,7,0
10148,255837275.5528587,3056.260498046875,5189.38037109375,4079.108642578125,280,7,0
10150,255837275.5938987,4064.873291015625,4421.34130859375,4473.71435546875,307,3,0
10152,255837275.6349188,3089.412353515625,3361.499755859375,2930.7431640625,201,2,0
10156,255837278.7528189,2130.3701171875,3482.611083984375,606.18701171875,42,6,0
10158,255837278.7528189,2421.145263671875,3809.048828125,858.4832153320312,59,6,0
10171,255837278.83489892,3581.387451171875,4878.783203125,4221.1923828125,290,3,0
10177,255837281.993849,1998.0499267578125,4452.15380859375,6151.23779296875,422,6,0
10178,255837281.993849,2223.16455078125,3424.34619140625,6465.685546875,443,6,0
10183,255837282.03486907,2126.69970703125,4920.0302734375,835.9791259765625,58,7,0
10189,255837282.07592902,3557.7802734375,4356.541015625,6723.09765625,461,3,0
10190,255837282.07592902,3814.105224609375,4259.830078125,2976.162353515625,204,3,0
10191,255837282.07592902,4106.52734375,4155.07861328125,3313.947021484375,227,3,0
10192,255837285.23482928,2296.197265625,4320.93359375,789.6965942382812,55,6,0
10204,255837285.3579692,3282.103515625,4268.81591796875,1114.2645263671875,77,2,0
10205,255837285.3990092,5165.5263671875,4771.59521484375,3164.7099609375,217,1,0
10208,255837288.47586927,2291.19970703125,4019.2626953125,2835.839599609375,195,6,0
10209,255837288.51690927,2130.497314453125,5437.095703125,3051.5625,210,7,0
10213,255837288.51690927,2368.436279296875,4985.9013671875,2480.724365234375,170,7,0
10214,255837288.51690927,2380.68896484375,4754.17724609375,4529.85986328125,311,7,0
10227,255837288.6400194,4557.740234375,4618.8642578125,6895.0078125,473,1,0
10232,255837291.7579195,2019.5830078125,4817.5908203125,5774.78662109375,396,7,0
10241,255837291.7579195,2478.36767578125,4767.833984375,726.9256591796875,50,7,0
10247,255837291.7989595,4130.595703125,4107.63671875,5173.583984375,355,3,0
10249,255837291.83997956,3933.6650390625,3413.705078125,582.2326049804688,40,2,0
10251,255837291.92207947,4240.775390625,3222.973876953125,2914.035888671875,200,0,0
10252,255837291.92207947,4275.11962890625,3330.363525390625,2520.34814453125,173,0,0
10253,255837291.92207947,4941.43408203125,3166.287109375,2123.33740234375,146,0,0
10254,255837294.95789954,1726.859130859375,3836.423095703125,5609.68896484375,385,6,0
10255,255837294.95789954,2009.2777099609375,3501.547119140625,2645.8193359375,182,6,0
10264,255837295.16307965,4678.2802734375,3579.083740234375,981.5474243164062,68,0,0
10265,255837298.19890976,2529.101318359375,4153.00341796875,6103.65478515625,419,6,0
10281,255837298.36306977,5185.9775390625,4494.568359375,833.9149169921875,58,1,0
10282,255837298.36306977,4537.18603515625,4370.7431640625,6320.23828125,433,1,0
10286,255837301.43990996,2092.34716796875,3536.082275390625,4181.3525390625,287,6,0
10290,255837301.48094997,2417.6357421875,5410.1494140625,6986.51416015625,479,7,0
10296,255837301.56302997,3851.69482421875,3891.42041015625,5471.5439453125,375,2,0
10298,255837301.60406998,5255.51513671875,4465.01220703125,1234.375244140625,85,1,0
10300,255837301.64510995,4849.7861328125,3398.625244140625,1748.90771484375,120,0,0
10306,255837304.72198004,2436.864990234375,4459.048828125,4697.853515625,322,7,0
10314,255837304.80406004,3447.25439453125,3502.56787109375,726.1689453125,50,2,0
10320,255837307.92194024,2207.26171875,4232.14453125,1614.709228515625,111,6,0
10321,255837307.92194024,2290.553466796875,4138.20703125,3895.452880859375,267,6,0
10327,255837307.96298024,2695.343017578125,5214.11572265625,6480.1884765625,444,7,0
10334,255837307.96298024,2829.5859375,4956.7822265625,6408.6328125,439,7,0
10342,255837308.12714022,4345.12548828125,3904.415771484375,2885.81591796875,198,0,0
10358,255837311.24503043,3489.9287109375,5052.9072265625,6478.9462890625,444,3,0
10359,255837311.24503043,3768.686279296875,4770.66796875,584.6217651367188,41,3,0
10361,255837311.24503043,3882.223388671875,4290.37353515625,2770.389404296875,190,3,0
10362,255837311.24503043,3510.754638671875,4255.265625,3066.302490234375,211,3,0
10363,255837311.28607044,3162.065673828125,3376.9521484375,6207.888671875,426,2,0
10364,255837311.28607044,3852.50390625,3797.26708984375,4668.07275390625,320,2,0
10380,255837314.4450105,2345.518310546875,4858.0810546875,2381.6259765625,164,7,0
10389,255837314.6091705,4040.115234375,3414.055908203125,1501.48046875,103,0,0
10404,255837317.68601072,2654.380859375,4645.1494140625,1752.878173828125,121,7,0
10406,255837317.68601072,2747.430908203125,4770.490234375,6591.40576171875,452,7,0
10409,255837317.68601072,3026.171630859375,5231.2607421875,864.6859130859375,60,7,0
10410,255837317.76809072,3793.9365234375,3187.68701171875,3558.354248046875,244,2,0
10418,255837320.92704082,2703.26953125,5063.896484375,829.0159301757812,57,7,0
10424,255837320.9680609,3490.445556640625,4871.1416015625,2141.1484375,147,3,0
10429,255837321.0911809,4675.40576171875,3162.0283203125,3378.054443359375,232,0,0
10430,255837321.0911809,4374.80419921875,3797.959228515625,1671.652099609375,115,0,0
10440,255837324.168041,2623.715576171875,4738.77392578125,1264.84423828125,87,7,0
10444,255837324.209081,3809.303955078125,4752.552734375,5556.45361328125,381,3,0
10445,255837324.250121,3588.374267578125,3461.6708984375,859.7472534179688,59,2,0
10446,255837324.33220097,4692.06982421875,3757.46484375,4453.099609375,306,0,0
10454,255837327.40905118,2750.20166015625,5103.8193359375,1878.103759765625,129,7,0
10456,255837327.40905118,2636.74951171875,4470.23046875,1129.64453125,78,7,0
10459,255837327.40905118,2884.247802734375,5116.078125,2314.256103515625,159,7,0
10462,255837327.5321911,5133.548828125,4548.25830078125,617.9360961914062,43,1,0
10464,255837327.5321911,4252.5224609375,4124.2783203125,590.3701171875,41,1,0
10465,255837327.57321116,4366.8203125,3372.13427734375,5297.31689453125,363,0,0
10466,255837327.57321116,4359.1005859375,3440.601318359375,3012.47216796875,207,0,0
10468,255837327.57321116,4632.6767578125,3711.37109375,2792.421875,192,0,0
10474,255837330.6500713,2513.734375,5335.61572265625,1599.231689453125,110,7,0
10480,255837330.7731913,4656.8623046875,4936.9423828125,6836.359375,469,1,0
10485,255837330.81423128,4799.630859375,3340.3525390625,4927.939453125,338,0,0
10491,255837333.85005137,2263.3818359375,3391.592041015625,6821.79736328125,468,6,0
10503,255837333.93212146,3470.471435546875,4897.9990234375,5420.359375,372,3,0
10504,255837333.97316146,3361.199951171875,3573.067138671875,3119.27197265625,214,2,0
10506,255837334.01420146,5071.66748046875,4614.4619140625,3469.51708984375,238,1,0
10508,255837334.01420146,4455.13916015625,4646.025390625,790.4530029296875,55,1,0
10517,255837337.17314157,3813.074951171875,4423.6435546875,761.7333984375,53,3,0
10522,255837337.29626155,4330.7236328125,3017.7275390625,1791.47998046875,123,0,0
10542,255837340.41414177,3299.78759765625,4412.82958984375,3461.592041015625,238,3,0
10543,255837340.45518178,3824.593994140625,3269.460693359375,1509.4609375,104,2,0
10545,255837340.45518178,3562.15478515625,4077.18017578125,5207.15576171875,357,2,0
10548,255837340.53726175,4432.587890625,3858.388916015625,715.18896484375,49,0,0
10551,255837343.57309183,2118.580322265625,3577.925048828125,5044.7841796875,346,6,0
10566,255837343.69619194,3676.64111328125,3719.03564453125,4461.47265625,306,2,0
10568,255837343.73725185,4600.89404296875,4530.71826171875,520.6663208007812,36,1,0
10577,255837346.85513204,2542.103271484375,5381.99365234375,2160.385009765625,148,7,0
10578,255837346.85513204,2497.946044921875,4936.05615234375,6161.49072265625,423,7,0
10579,255837346.85513204,2661.419189453125,4993.220703125,1138.8021240234375,79,7,0
10580,255837346.85513204,2626.674072265625,4410.9111328125,3426.043212890625,235,7,0
10582,255837346.89615214,3865.99609375,4904.14453125,897.1878051757812,62,3,0
10586,255837346.97825205,5189.880859375,4111.69140625,4519.45703125,310,1,0
10588,255837347.01929203,4151.05517578125,3569.6015625,4918.75537109375,337,0,0
10590,255837350.05510223,2665.4072265625,3985.716064453125,1580.9163818359375,109,6,0
10604,255837350.17822224,3573.28955078125,3444.478271484375,2753.73876953125,189,2,0
10605,255837350.17822224,3079.861572265625,3768.131103515625,2649.38671875,182,2,0
10607,255837350.26031214,4339.66015625,3461.709716796875,865.569091796875,60,0,0
10608,255837353.2961223,2109.268310546875,4178.1484375,730.2786254882812,51,6,0
10609,255837353.2961223,2272.353271484375,3556.398681640625,1656.36767578125,114,6,0
10628,255837353.5013024,4516.4443359375,3279.8056640625,1794.4228515625,123,0,0
10629,255837356.5371325,1839.1768798828125,3478.570556640625,2093.109619140625,144,6,0
10640,255837356.57818243,2773.2939453125,4441.349609375,5917.76123046875,406,7,0
10645,255837356.7012925,5176.5029296875,4802.01171875,6811.4375,467,1,0
10646,255837356.7012925,4533.99951171875,4840.80126953125,4730.18017578125,324,1,0
10650,255837356.7423325,4863.31884765625,3237.700927734375,6157.462890625,422,0,0
10652,255837359.7781526,2018.239990234375,3570.30859375,626.0784301757812,43,6,0
10665,255837359.90125272,3566.57861328125,3550.4375,3137.982666015625,215,2,0
10671,255837359.94231263,5034.3935546875,3941.959228515625,1652.1929931640625,114,1,0
10678,255837363.0601928,2324.538818359375,4970.0419921875,1941.9686279296875,134,7,0
10685,255837363.1012328,3450.006591796875,4736.74267578125,1951.63037109375,134,3,0
10700,255837366.3012229,2598.20458984375,4861.4453125,1444.673583984375,99,7,0
10704,255837366.4243429,5073.8564453125,4713.771484375,4144.00146484375,284,1,0
10705,255837366.46536297,5038.60546875,3613.377197265625,1004.25927734375,69,0,0
10706,255837366.46536297,4340.24560546875,3883.739013671875,3514.632568359375,241,0,0
10719,255837369.6243031,3365.672607421875,3319.094970703125,588.3569946289062,41,2,0
10721,255837369.70638308,4857.2802734375,3227.85595703125,2665.544189453125,183,0,0
10722,255837372.7832432,2086.748779296875,5298.05615234375,6951.556640625,477,7,0
10734,255837372.8242733,4066.165283203125,5051.4736328125,1608.3231201171875,111,3,0
10735,255837372.8242733,3929.700439453125,4640.37890625,6024.10595703125,413,3,0
10736,255837372.86532322,3641.549560546875,3524.44384765625,2492.411865234375,171,2,0
10739,255837372.86532322,3406.2861328125,4238.89013671875,3970.78955078125,272,2,0
10740,255837372.9063533,5162.796875,4561.69091796875,599.9149169921875,42,1,0
10742,255837372.94739327,4108.24658203125,3565.052734375,5885.32177734375,404,0,0
10744,255837375.98321337,1999.8629150390625,4264.1953125,4609.6552734375,316,6,0
10745,255837375.98321337,2107.847900390625,3973.10888671875,562.21728515625,39,6,0
10749,255837376.02425337,2196.28173828125,5516.36181640625,1802.1683349609375,124,7,0
10759,255837376.06529337,4042.483154296875,4822.9345703125,2007.253173828125,138,3,0
10760,255837376.06529337,4009.090087890625,4509.2001953125,1766.462890625,121,3,0
10761,255837376.10631347,3398.310791015625,3702.654296875,2453.29052734375,169,2,0
10763,255837376.18841335,4857.5732421875,3228.21923828125,1227.4501953125,85,0,0
10764,255837379.22421357,1926.129150390625,3681.293701171875,1539.302001953125,106,6,0
10784,255837379.34733358,3249.600830078125,3417.49853515625,1729.9482421875,119,2,0
10787,255837379.42941356,4371.31640625,3379.422119140625,2258.4580078125,155,0,0
10804,255837385.70624384,1912.941162109375,4254.541015625,1820.34814453125,125,6,0
10817,255837385.74728385,3053.4345703125,5203.35302734375,5218.23046875,358,7,0
10820,255837385.82936385,3421.28759765625,3485.30029296875,2588.33349609375,178,2,0
10821,255837385.82936385,3718.6171875,3565.09423828125,4527.21630859375,311,2,0
10823,255837385.82936385,3586.352294921875,4204.9697265625,6870.4853515625,471,2,0
10824,255837385.91144383,4790.6259765625,3537.008056640625,5493.01708984375,377,0,0
10838,255837388.98830396,2845.8427734375,5206.59130859375,1817.115234375,125,7,0
10839,255837388.98830396,3013.591552734375,5065.3623046875,1550.5057373046875,107,7,0
10842,255837389.07037407,3871.74755859375,4059.22119140625,796.8961181640625,55,2,0
10846,255837389.11142397,4514.3740234375,4255.8544921875,2143.53369140625,147,1,0
10847,255837389.15245405,4118.2333984375,3472.5927734375,3232.23974609375,222,0,0
10849,255837389.15245405,4103.43701171875,3738.799560546875,1602.83251953125,110,0,0
10858,255837392.22931412,2545.570556640625,5395.232421875,1743.0828857421875,120,7,0
10866,255837392.22931412,2658.688232421875,5050.39794921875,1131.595703125,78,7,0
10873,255837392.2703342,3671.831298828125,5258.18115234375,934.9121704101562,65,3,0
10876,255837392.2703342,4159.859375,4181.81884765625,4969.01171875,341,3,0
10877,255837392.31137422,4017.383056640625,3883.518798828125,4646.81494140625,319,2,0
10879,255837392.3934741,4237.2099609375,3372.851806640625,5093.318359375,349,0,0
10880,255837395.42929423,2012.0174560546875,4208.19921875,3449.946044921875,237,6,0
10892,255837395.59344435,5173.2509765625,4370.2724609375,1028.3304443359375,71,1,0
10894,255837395.63448432,4088.838134765625,3215.306640625,3528.92529296875,242,0,0
10914,255837398.79342443,3059.776611328125,3959.624755859375,5379.32568359375,369,2,0
10915,255837398.79342443,3233.72705078125,4036.4921875,698.5625,48,2,0
10916,255837398.79342443,3591.4775390625,4145.36962890625,979.2432250976562,68,2,0
10923,255837401.9523446,2020.715087890625,5067.38916015625,1875.8155517578125,129,7,0
10927,255837401.9523446,2517.177734375,4479.00390625,4743.05126953125,325,7,0
10929,255837401.9523446,2862.303466796875,5200.3251953125,914.4909057617188,63,7,0
10932,255837401.9933846,3870.626953125,4907.51953125,1873.0478515625,129,3,0
10935,255837402.0344246,3203.821533203125,3865.9638671875,4810.15283203125,330,2,0
10936,255837402.0754646,4642.99609375,4829.51904296875,1849.14990234375,127,1,0
10950,255837405.1933747,2672.96044921875,5076.052734375,3164.3291015625,217,7,0
10952,255837405.23439482,3361.41845703125,4374.0537109375,5907.68115234375,405,3,0
10953,255837405.23439482,3352.962646484375,4340.56982421875,2807.424560546875,193,3,0
10954,255837405.23439482,3492.484619140625,4299.033203125,2361.65869140625,162,3,0
10957,255837405.3164947,4544.69287109375,4899.0908203125,5810.91015625,399,1,0
10959,255837405.3164947,4457.8837890625,4276.025390625,4019.525390625,276,1,0
10964,255837408.3933349,2324.85693359375,3494.02734375,6816.43310546875,467,6,0
10969,255837408.4343749,2213.583984375,4972.81201171875,5493.4228515625,377,7,0
