0 -90 23.000000000000
5 -90 23.000000000000
10 -90 23.000000000000
15 -90 23.000000000000
20 -90 23.000000000000
25 -90 23.000000000000
30 -90 23.000000000000
35 -90 23.000000000000
40 -90 23.000000000000
45 -90 23.000000000000
50 -90 23.000000000000
55 -90 23.000000000000
60 -90 23.000000000000
65 -90 23.000000000000
70 -90 23.000000000000
75 -90 23.000000000000
80 -90 23.000000000000
85 -90 23.000000000000
90 -90 23.000000000000
95 -90 23.000000000000
100 -90 23.000000000000
105 -90 23.000000000000
110 -90 23.000000000000
115 -90 23.000000000000
120 -90 23.000000000000
125 -90 23.000000000000
130 -90 23.000000000000
135 -90 23.000000000000
140 -90 23.000000000000
145 -90 23.000000000000
150 -90 23.000000000000
155 -90 23.000000000000
160 -90 23.000000000000
165 -90 23.000000000000
170 -90 23.000000000000
175 -90 23.000000000000
180 -90 23.000000000000
185 -90 23.000000000000
190 -90 23.000000000000
195 -90 23.000000000000
200 -90 23.000000000000
205 -90 23.000000000000
210 -90 23.000000000000
215 -90 23.000000000000
220 -90 23.000000000000
225 -90 23.000000000000
230 -90 23.000000000000
235 -90 23.000000000000
240 -90 23.000000000000
245 -90 23.000000000000
250 -90 23.000000000000
255 -90 23.000000000000
260 -90 23.000000000000
265 -90 23.000000000000
270 -90 23.000000000000
275 -90 23.000000000000
280 -90 23.000000000000
285 -90 23.000000000000
290 -90 23.000000000000
295 -90 23.000000000000
300 -90 23.000000000000
305 -90 23.000000000000
310 -90 23.000000000000
315 -90 23.000000000000
320 -90 23.000000000000
325 -90 23.000000000000
330 -90 23.000000000000
335 -90 23.000000000000
340 -90 23.000000000000
345 -90 23.000000000000
350 -90 23.000000000000
355 -90 23.000000000000
360 -90 23.000000000000
0 -85 23.042344123634
5 -85 23.042021590405
10 -85 23.041063870551
15 -85 23.039500293695
20 -85 23.037378720223
25 -85 23.034764044432
30 -85 23.031736170524
35 -85 23.028387529300
40 -85 23.024820217732
45 -85 23.021142854617
50 -85 23.017467252908
55 -85 23.013905013107
60 -85 23.010564142283
65 -85 23.007545800191
70 -85 23.004941267954
75 -85 23.002829226312
80 -85 23.001273419881
85 -85 23.000320771815
90 -85 23.000000000000
95 -85 23.000320771815
100 -85 23.001273419881
105 -85 23.002829226312
110 -85 23.004941267954
115 -85 23.007545800191
120 -85 23.010564142283
125 -85 23.013905013107
130 -85 23.017467252908
135 -85 23.021142854617
140 -85 23.024820217732
145 -85 23.028387529300
150 -85 23.031736170524
155 -85 23.034764044432
160 -85 23.037378720223
165 -85 23.039500293695
170 -85 23.041063870551
175 -85 23.042021590405
180 -85 23.042344123634
185 -85 23.042021590405
190 -85 23.041063870551
195 -85 23.039500293695
200 -85 23.037378720223
205 -85 23.034764044432
210 -85 23.031736170524
215 -85 23.028387529300
220 -85 23.024820217732
225 -85 23.021142854617
230 -85 23.017467252908
235 -85 23.013905013107
240 -85 23.010564142283
245 -85 23.007545800191
250 -85 23.004941267954
255 -85 23.002829226312
260 -85 23.001273419881
265 -85 23.000320771815
270 -85 23.000000000000
275 -85 23.000320771815
280 -85 23.001273419881
285 -85 23.002829226312
290 -85 23.004941267954
295 -85 23.007545800191
300 -85 23.010564142283
305 -85 23.013905013107
310 -85 23.017467252908
315 -85 23.021142854617
320 -85 23.024820217732
325 -85 23.028387529300
330 -85 23.031736170524
335 -85 23.034764044432
340 -85 23.037378720223
345 -85 23.039500293695
350 -85 23.041063870551
355 -85 23.042021590405
360 -85 23.042344123634
0 -80 23.169481908758
5 -80 23.168180348069
10 -80 23.164316505746
15 -80 23.158011500799
20 -80 23.149462593554
25 -80 23.138936493464
30 -80 23.126760403728
35 -80 23.113311180958
40 -80 23.099003050078
45 -80 23.084274349214
50 -80 23.069573787012
55 -80 23.055346678553
60 -80 23.042021590405
65 -80 23.029997776099
70 -80 23.019633726282
75 -80 23.011237098499
80 -80 23.005056234351
85 -80 23.001273419881
90 -80 23.000000000000
95 -80 23.001273419881
100 -80 23.005056234351
105 -80 23.011237098499
110 -80 23.019633726282
115 -80 23.029997776099
120 -80 23.042021590405
125 -80 23.055346678553
130 -80 23.069573787012
135 -80 23.084274349214
140 -80 23.099003050078
145 -80 23.113311180958
150 -80 23.126760403728
155 -80 23.138936493464
160 -80 23.149462593554
165 -80 23.158011500799
170 -80 23.164316505746
175 -80 23.168180348069
180 -80 23.169481908758
185 -80 23.168180348069
190 -80 23.164316505746
195 -80 23.158011500799
200 -80 23.149462593554
205 -80 23.138936493464
210 -80 23.126760403728
215 -80 23.113311180958
220 -80 23.099003050078
225 -80 23.084274349214
230 -80 23.069573787012
235 -80 23.055346678553
240 -80 23.042021590405
245 -80 23.029997776099
250 -80 23.019633726282
255 -80 23.011237098499
260 -80 23.005056234351
265 -80 23.001273419881
270 -80 23.000000000000
275 -80 23.001273419881
280 -80 23.005056234351
285 -80 23.011237098499
290 -80 23.019633726282
295 -80 23.029997776099
300 -80 23.042021590405
305 -80 23.055346678553
310 -80 23.069573787012
315 -80 23.084274349214
320 -80 23.099003050078
325 -80 23.113311180958
330 -80 23.126760403728
335 -80 23.138936493464
340 -80 23.149462593554
345 -80 23.158011500799
350 -80 23.164316505746
355 -80 23.168180348069
360 -80 23.169481908758
0 -75 23.381682927422
5 -75 23.378711613332
10 -75 23.369894625147
15 -75 23.355519034454
20 -75 23.336050886547
25 -75 23.312117364435
30 -75 23.284483286654
35 -75 23.254023228884
40 -75 23.221690703708
45 -75 23.188485855419
50 -75 23.155423040482
55 -75 23.123499493493
60 -75 23.093666053864
65 -75 23.066800681994
70 -75 23.043685254047
75 -75 23.024985914337
80 -75 23.011237098499
85 -75 23.002829226312
90 -75 23.000000000000
95 -75 23.002829226312
100 -75 23.011237098499
105 -75 23.024985914337
110 -75 23.043685254047
115 -75 23.066800681994
120 -75 23.093666053864
125 -75 23.123499493493
130 -75 23.155423040482
135 -75 23.188485855419
140 -75 23.221690703708
145 -75 23.254023228884
150 -75 23.284483286654
155 -75 23.312117364435
160 -75 23.336050886547
165 -75 23.355519034454
170 -75 23.369894625147
175 -75 23.378711613332
180 -75 23.381682927422
185 -75 23.378711613332
190 -75 23.369894625147
195 -75 23.355519034454
200 -75 23.336050886547
205 -75 23.312117364435
210 -75 23.284483286654
215 -75 23.254023228884
220 -75 23.221690703708
225 -75 23.188485855419
230 -75 23.155423040482
235 -75 23.123499493493
240 -75 23.093666053864
245 -75 23.066800681994
250 -75 23.043685254047
255 -75 23.024985914337
260 -75 23.011237098499
265 -75 23.002829226312
270 -75 23.000000000000
275 -75 23.002829226312
280 -75 23.011237098499
285 -75 23.024985914337
290 -75 23.043685254047
295 -75 23.066800681994
300 -75 23.093666053864
305 -75 23.123499493493
310 -75 23.155423040482
315 -75 23.188485855419
320 -75 23.221690703708
325 -75 23.254023228884
330 -75 23.284483286654
335 -75 23.312117364435
340 -75 23.336050886547
345 -75 23.355519034454
350 -75 23.369894625147
355 -75 23.378711613332
360 -75 23.381682927422
0 -70 23.679235262119
5 -70 23.673846739453
10 -70 23.657866555573
15 -70 23.631842385729
20 -70 23.596659432427
25 -70 23.553501287209
30 -70 23.503799323502
35 -70 23.449174153248
40 -70 23.391372894497
45 -70 23.332205819932
50 -70 23.273485464639
55 -70 23.216970575657
60 -70 23.164316505746
65 -70 23.117032896793
70 -70 23.076448846297
75 -70 23.043685254047
80 -70 23.019633726282
85 -70 23.004941267954
90 -70 23.000000000000
95 -70 23.004941267954
100 -70 23.019633726282
105 -70 23.043685254047
110 -70 23.076448846297
115 -70 23.117032896793
120 -70 23.164316505746
125 -70 23.216970575657
130 -70 23.273485464639
135 -70 23.332205819932
140 -70 23.391372894497
145 -70 23.449174153248
150 -70 23.503799323502
155 -70 23.553501287209
160 -70 23.596659432427
165 -70 23.631842385729
