asteroid_number,prov_desig,comet_desig,mpc_packed_name,absolute_mag,slope_param,mean_jd,n_w1,n_w2,n_w3,n_w4,fit_code,diameter,diameter_err,v_albedo,v_albedo_err,ir_albedo,ir_albedo_err,beaming_param,beaming_param_err,stacked_flag,reference,notes,reference2,type,cntr
434,,,00434,11.2100,0.1500,2455533.0497450,11,11,0,0,DV-I,8.9340,0.7480,0.7260,0.1340,0.8630,0.1790,1.0000,0.2000,,Mas12,,MASIEROETAL2012,mainbelt,142714
