0 -90 1.210000000
0 -85 1.212817684
0 -80 1.221302590
0 -75 1.235548520
0 -70 1.255705416
0 -65 1.281967810
0 -60 1.314554411
0 -55 1.353673902
0 -50 1.399469657
0 -45 1.451933647
0 -40 1.510778016
0 -35 1.575254489
0 -30 1.643921782
0 -25 1.714387751
0 -20 1.783103251
0 -15 1.845352837
0 -10 1.895631565
0 -5 1.928530050
0 0 1.940000000
0 5 1.928530050
0 10 1.895631565
0 15 1.845352837
0 20 1.783103251
0 25 1.714387751
0 30 1.643921782
0 35 1.575254489
0 40 1.510778016
0 45 1.451933647
0 50 1.399469657
0 55 1.353673902
0 60 1.314554411
0 65 1.281967810
0 70 1.255705416
0 75 1.235548520
0 80 1.221302590
0 85 1.212817684
0 90 1.210000000
5 -90 1.210000000
5 -85 1.212800431
5 -80 1.221232659
5 -75 1.235387684
5 -70 1.255410629
5 -65 1.281488982
5 -60 1.313831953
5 -55 1.352636086
5 -50 1.398030031
5 -45 1.449989038
5 -40 1.508208237
5 -35 1.571925611
5 -30 1.639695849
5 -25 1.709142372
5 -20 1.776763457
5 -15 1.837932983
5 -10 1.887275903
5 -5 1.919530631
5 0 1.930770201
5 5 1.919530631
5 10 1.887275903
5 15 1.837932983
5 20 1.776763457
5 25 1.709142372
5 30 1.639695849
5 35 1.571925611
5 40 1.508208237
5 45 1.449989038
5 50 1.398030031
5 55 1.352636086
5 60 1.313831953
5 65 1.281488982
5 70 1.255410629
5 75 1.235387684
5 80 1.221232659
5 85 1.212800431
5 90 1.210000000
10 -90 1.210000000
10 -85 1.212749201
10 -80 1.221025062
10 -75 1.234910434
10 -70 1.254536446
10 -65 1.280070203
10 -60 1.311693531
10 -55 1.349568186
10 -50 1.393780937
10 -45 1.444260029
10 -40 1.500653586
10 -35 1.562163140
10 -30 1.627335971
10 -25 1.693844885
10 -20 1.758327945
10 -15 1.816415447
10 -10 1.863099248
10 -5 1.893530553
10 0 1.904118700
10 5 1.893530553
10 10 1.863099248
10 15 1.816415447
10 20 1.758327945
10 25 1.693844885
10 30 1.627335971
10 35 1.562163140
10 40 1.500653586
10 45 1.444260029
10 50 1.393780937
10 55 1.349568186
10 60 1.311693531
10 65 1.280070203
10 70 1.254536446
10 75 1.234910434
10 80 1.221025062
10 85 1.212749201
10 90 1.210000000
15 -90 1.210000000
15 -85 1.212665562
15 -80 1.220686311
15 -75 1.234132334
15 -70 1.253112935
15 -65 1.277763615
15 -60 1.308224097
15 -55 1.344603262
15 -50 1.386925229
15 -45 1.435049523
15 -40 1.488558163
15 -35 1.546605992
15 -30 1.607741181
15 -25 1.669725534
15 -20 1.729420825
15 -15 1.782848610
15 -10 1.825544043
15 -5 1.853256763
15 0 1.862876818
15 5 1.853256763
15 10 1.825544043
15 15 1.782848610
15 20 1.729420825
15 25 1.669725534
15 30 1.607741181
15 35 1.546605992
15 40 1.488558163
15 45 1.435049523
15 50 1.386925229
15 55 1.344603262
15 60 1.308224097
15 65 1.277763615
15 70 1.253112935
15 75 1.234132334
15 80 1.220686311
15 85 1.212665562
15 90 1.210000000
20 -90 1.210000000
