1	Aker_Bo_28	0.7777721033348579	1.5610654520708462	-0.28212524411279655	-9.18860598694907	63.51606464738823	1.766762418589661	15.855777201028662	68.23248527702076	1.5717952919658273E-4	-0.3577718734741211	0.03110169037241004	0.700764377699485	87.51268647491041	255,0,255	NA	""
2	Aker_Bo_02	0.7964481397314188	1.533585944717351	-0.3117074646630449	-10.225021059938097	62.555471819324936	1.755954735362763	12.6797030003742	59.3462504879629	1.5769129095133394E-4	-0.358540803194046	0.019983536756917244	0.6337106071916259	15.366883867218341	255,0,255	NA	""
3	Aker_Bo_03	0.8127747717019315	1.530273553589166	-0.28213602545796623	-9.248184795384656	62.0258711158832	1.7555457029626882	9.912474353645727	59.018987822953626	1.5735943452455103E-4	-0.35864123702049255	0.02772704967967958	0.6032165942945853	5.228178542492427	255,0,255	NA	""
4	Aker_Bo_04	0.8187189268138476	1.5147259307313048	-0.30871245300255823	-10.16474992821901	61.60849829389311	1.7492851983001207	15.061991655819984	53.64471891269588	1.5790027100592852E-4	-0.3597280979156494	0.023723266335033688	1.0	-101.3009738024122	255,0,255	NA	""
5	Aker_Bo_05	0.7913590152594278	1.5624629638389012	-0.21283750228698242	-6.928695001172977	63.138617094343935	1.7643240651253318	8.431371076751232	69.86303614663755	1.5559501480311155E-4	-0.35713842511177063	0.005193637417063047	0.9441103259856268	-25.811054177396286	255,0,255	NA	""
6	Aker_Bo_06	0.8055407890964463	1.5342237404676702	-0.21639491844730852	-7.118172163178316	62.29838056528336	1.7463004350462012	13.138259887695312	66.31159210205075	1.5559922030661255E-4	-0.3576485812664032	0.01132200595786304	0.3810233904619142	18.904655812888624	255,0,255	NA	""
7	Aker_Bo_07	0.816606120762517	1.5013180024295556	-0.19093767541006426	-6.374791920890341	61.45707442484635	1.719668135652015	24.325407678735786	58.81626605033162	1.5496776904910803E-4	-0.36022600531578064	0.005213231294681899	1.0	44.096492426391706	255,0,255	NA	""
8	Aker_Bo_08	0.7493755526115871	1.6191393689361626	-0.11092530416632157	-3.557658739324764	65.16419724975854	1.7875906796566452	10.958609210086454	85.4633017485685	1.544741535326466E-4	-0.35499659180641174	0.007665565785848973	0.7405054696022255	-48.36546849527516	255,0,255	NA	""
9	Aker_Bo_09	0.7456025008020277	1.6199974565861026	-0.12201485373751385	-3.914028450931306	65.28578733186266	1.7875129294861805	8.322195394769853	85.19753378515453	1.5465660544577986E-4	-0.35505419969558716	0.004164335183327737	1.0	48.49730918992897	255,0,255	NA	""
10	Aker_Bo_10	0.7573978537216048	1.61391126087668	-0.10435771835139643	-3.350042335073262	64.85964605143718	1.785847585933961	6.657116414811402	83.65605865102955	1.542418758617714E-4	-0.3551499545574188	0.004971988642626403	1.0	-31.134478625704137	255,0,255	NA	""
11	Aker_Bo_11	0.7657490670681	1.6070679426193237	-0.07319428026676178	-2.3544606275711484	64.52274680890268	1.7816835882316873	10.250062881531509	87.51135056408424	1.5351423644460738E-4	-0.35475531220436096	0.007126238085819405	1.0	17.183957629944707	255,0,255	NA	""
12	Aker_Bo_23	0.7612122710739513	1.616929505018553	-0.05781123822777968	-1.8527741458113798	64.79005001779042	1.788084809257809	9.908247947692871	91.27970123291021	1.5319455997087061E-4	-0.3539830446243286	0.006440335430443487	1.0	-67.46613189651791	255,0,255	NA	""
13	Aker_Bo_13	0.7617940919985066	1.614921767864466	-0.0732594437483789	-2.3494325268461407	64.74571808759146	1.7870840777715644	12.09635227608884	89.37011166906875	1.539137156214565E-4	-0.35484984517097473	0.004150959853705463	1.0	-29.20829779422124	255,0,255	NA	""
14	Aker_Bo_14	0.7868457842205727	1.5996238868903192	-0.04347004591196077	-1.3968668080045854	63.80769256743013	1.7832028803664963	9.595752705734702	93.02955592696833	1.5237205661833286E-4	-0.35379713773727417	0.007440720424943742	1.0	-48.57812496145632	255,0,255	NA	""
15	Aker_Bo_15	0.7180121455441769	1.6474401571507378	-0.10526256567204512	-3.352171693674172	66.4507406353797	1.8001890790341057	10.31456050582215	91.97571342262695	1.5440347488038242E-4	-0.35386204719543457	0.009187258638406921	1.0	-18.398127943176576	255,0,255	NA	""
16	Aker_Bo_16	0.6239439281959872	1.678619041609413	0.14684139584066463	4.687557097311817	69.60986277974092	1.7968389766250004	29.646550189888238	127.62623209872268	1.5035702381283045E-4	-0.350323885679245	0.006340395865627506	1.0	12.394714879425655	255,0,255	NA	""
17	Aker_Bo_17	0.8713274532599244	1.3991692974038974	-0.339678756988504	-11.644414325643462	58.08756805691701	1.6829343158755177	16.85379994333225	24.320198679882154	1.586598518770188E-4	-0.3647812306880951	0.007477108497857454	1.0	40.95774593875292	255,0,255	NA	""
18	Aker_Bo_18	0.8672854271966159	1.4088896016211654	-0.3436464075864759	-11.734181822063592	58.38434429670384	1.6897475477807191	19.267232421151853	26.451999462777984	1.583354896865785E-4	-0.3640887141227722	0.0049019478091782325	1.0	30.262627556300156	255,0,255	NA	""
19	Aker_Bo_19	0.8700938689834882	1.4065391475697286	-0.35509794702325403	-12.11757031373842	58.25880706528775	1.691599913238637	19.857847542126375	20.104595489270153	1.5908839122857898E-4	-0.3647668659687042	0.006278172122956704	1.0	50.57840593267848	255,0,255	NA	""
