
> cssearth@0.1.0 test:browser /Users/ekrof/fed/cssEarth-comets
> node site/test/dom-cleanliness-browser.mjs http://127.0.0.1:53135

PASS triton DPR 2: 72459 nodes; retained interaction
PASS pluto DPR 2: 72473 nodes; retained interaction
PASS charon DPR 2: 72459 nodes; retained interaction
PASS styx DPR 2: 72527 nodes; retained interaction
PASS nix DPR 2: 72807 nodes; retained interaction
PASS kerberos DPR 2: 72519 nodes; retained interaction
PASS hydra DPR 2: 72807 nodes; retained interaction
PASS haumea DPR 2: 73467 nodes; retained interaction
PASS makemake DPR 2: 72458 nodes; retained interaction
PASS eris DPR 2: 72458 nodes; retained interaction
NAVIGATION PASS DPR 2: six hops; retained universe and shell; no node or stylesheet growth
