time,flux,err,mask,centroid_y,psf_width_y
6.027236627074025455e+04,1.000908012693864313e+00,7.481804940377410375e-04,0.000000000000000000e+00,4.878532845270279950e+01,1.875638204962459588e+00
6.027236673138722836e+04,1.000917311520632236e+00,7.481810454966730502e-04,0.000000000000000000e+00,4.878996507904033564e+01,1.873780232436991877e+00
6.027236719203420216e+04,9.992152322919384266e-01,7.481712505703950024e-04,0.000000000000000000e+00,4.879663161851140529e+01,1.873594510662958124e+00
6.027236765268116869e+04,1.000920675348878408e+00,7.481790511348338554e-04,0.000000000000000000e+00,4.879228263786279030e+01,1.874545881813910020e+00
6.027236811332812795e+04,1.000367525044997485e+00,7.481761034269639610e-04,0.000000000000000000e+00,4.880008100881778432e+01,1.874230168680710351e+00
6.027236857397510903e+04,1.000644938434906761e+00,7.481750398135016827e-04,0.000000000000000000e+00,4.880042769861467633e+01,1.875248244781724472e+00
6.027236903462207556e+04,1.000419832176611790e+00,7.481759213260571247e-04,0.000000000000000000e+00,4.879555810280569972e+01,1.872754601418591625e+00
6.027236949526904209e+04,9.995687806082090843e-01,7.481739667936872966e-04,0.000000000000000000e+00,4.879838157509179553e+01,1.873206306959919631e+00
6.027236995591601590e+04,9.986546698125483568e-01,7.481705478044810721e-04,0.000000000000000000e+00,4.879284423700973150e+01,1.874015572622315995e+00
6.027237041656298243e+04,1.001082806932689140e+00,7.481809191688033357e-04,0.000000000000000000e+00,4.878951548850351116e+01,1.873463806394116027e+00
6.027237087720994896e+04,9.993843690819876890e-01,7.493699383608478466e-04,0.000000000000000000e+00,4.878366357901462891e+01,1.873070686977986066e+00
6.027237133785693004e+04,1.000278711506527030e+00,7.481777861079376857e-04,0.000000000000000000e+00,4.878597721623723515e+01,1.871455647560031688e+00
6.027237179850388929e+04,1.000664964714224059e+00,7.481776732163279969e-04,0.000000000000000000e+00,4.878708932162072642e+01,1.872138436751760393e+00
