0.704755
0.718459
0.732163
0.745868
0.759571
0.773275
0.786978
0.80068
0.814383
0.828086
0.841788
0.85549
0.843715
0.85744
0.871164
0.884888
0.898612
0.912335
0.926058
0.93978
0.953503
0.967225
0.980947
0.994669
1.27014
1.29752
1.32491
1.3523
1.37969
1.40707
1.43446
1.46184
1.48923
1.51661
1.544
1.57138
1.54845
1.57588
1.60331
1.63073
1.65816
1.68559
1.71302
1.74044
1.76787
1.79529
1.82272
1.85014
1.8288
1.85627
1.88374
1.9112
1.93867
1.96614
1.9936
2.02107
2.04853
2.07599
2.10346
2.13092
2.1101
2.1376
2.16511
2.19261
2.22012
2.24762
2.27512
2.30263
2.33013
2.35763
2.38513
2.41263
2.67535
2.70293
2.7305
2.75808
2.78565
2.81323
2.8408
2.86837
2.89594
2.92351
2.95108
2.97865
2.94102
2.95482
2.96863
2.98243
2.99624
3.01004
3.02384
3.03765
3.05145
3.06525
3.07906
3.09286
3.10666
3.12046
3.13427
3.14807
3.16187
3.17567
3.18947
3.20327
3.21707
3.23087
3.24467
3.25847
3.22437
3.23819
3.25201
3.26583
3.27965
3.29347
3.30729
3.32111
3.33493
3.34875
3.36256
3.37638
3.3902
3.40402
3.41783
3.43165
3.44547
3.45928
3.4731
3.48691
3.50073
3.51454
3.52836
3.54217
3.507
3.52083
3.53467
3.5485
3.56233
3.57617
3.59
3.60383
3.61767
3.6315
3.64533
3.65916
3.67299
3.68683
3.70066
3.71449
3.72832
3.74215
3.75598
3.76981
3.78364
3.79746
3.81129
3.82512
3.80389
3.83158
3.85928
3.88697
3.91466
3.94235
3.97004
3.99773
4.02541
4.0531
4.08079
4.10847
4.08712
4.11485
4.14256
4.17028
4.198
4.22571
4.25343
4.28114
4.30885
4.33656
4.36427
4.39198
4.37107
4.39882
4.42656
4.4543
4.48204
4.50978
4.53751
4.56525
4.59298
4.62072
4.64845
4.67618
4.65309
4.68085
4.70862
4.73638
4.76414
4.7919
4.81966
4.84742
4.87517
4.90292
4.93068
4.95843
4.93547
4.96326
4.99104
5.01882
5.0466
5.07438
5.10216
5.12994
5.15771
5.18548
5.21325
5.24102
