  360  -90      8.800000
  360  -85      8.800000
  360  -80      8.700001
  360  -75      6.782012
  360  -70      5.768496
  360  -65      5.409548
  360  -60      5.002984
  360  -55      4.586690
  360  -50      4.295362
  360  -45      4.025403
  360  -40      3.895772
  360  -35      3.668709
  360  -30      3.489865
  360  -25      3.308491
  360  -20      3.180000
  360  -15      3.100000
  360  -10      3.000000
  360   -5      2.970000
  360    0      3.000000
  360    5      3.000000
  360   10      3.050000
  360   15      3.091299
  360   20      3.316565
  360   25      3.621386
  360   30      3.870000
  360   35      4.100000
  360   40      4.410000
  360   45      4.828267
  360   50      5.191199
  360   55      5.600000
  360   60      6.119966
  360   65      6.531511
  360   70      6.470000
  360   75      6.181768
  360   80      6.035977
  360   85      5.852253
  360   90      5.750000
  355  -90      8.800000
  355  -85      8.806355
  355  -80      8.661204
  355  -75      6.813380
  355  -70      5.799740
  355  -65      5.426127
  355  -60      4.970063
  355  -55      4.422340
  355  -50      4.119976
  355  -45      3.903619
  355  -40      3.788935
  355  -35      3.650000
  355  -30      3.478833
  355  -25      3.310000
  355  -20      3.180000
  355  -15      3.110000
  355  -10      3.010000
  355   -5      2.970000
  355    0      3.000000
  355    5      3.000000
  355   10      3.030000
  355   15      3.100000
  355   20      3.323784
  355   25      3.591340
  355   30      3.866484
  355   35      4.049250
  355   40      4.375998
  355   45      4.795743
  355   50      5.131476
  355   55      5.547585
  355   60      6.050000
  355   65      6.590590
  355   70      6.463145
  355   75      6.158921
  355   80      6.026860
  355   85      5.841861
  355   90      5.750000
  350  -90      8.800000
  350  -85      8.808700
  350  -80      8.617014
  350  -75      6.840126
  350  -70      5.891947
  350  -65      5.430678
  350  -60      4.882856
  350  -55      4.341415
  350  -50      3.941451
  350  -45      3.782008
  350  -40      3.681419
  350  -35      3.597467
  350  -30      3.502688
  350  -25      3.377222
  350  -20      3.266354
  350  -15      3.145031
  350  -10      3.128635
  350   -5      3.043801
  350    0      3.020000
  350    5      3.050000
  350   10      3.100000
  350   15      3.170000
  350   20      3.361534
  350   25      3.590000
  350   30      3.894247
  350   35      4.107714
  350   40      4.363927
  350   45      4.755621
  350   50      5.047562
  350   55      5.537077
  350   60      6.030000
  350   65      6.580864
  350   70      6.460962
  350   75      6.149116
  350   80      6.014411
  350   85      5.831500
  350   90      5.750000
  345  -90      8.800000
  345  -85      8.807201
  345  -80      8.567724
  345  -75      6.866080
  345  -70      5.993763
  345  -65      5.405619
  345  -60      4.705300
  345  -55      4.193159
  345  -50      3.833436
  345  -45      3.632652
  345  -40      3.569029
  345  -35      3.525938
  345  -30      3.549215
  345  -25      3.486833
  345  -20      3.383363
  345  -15      3.317977
  345  -10      3.245112
  345   -5      3.152377
  345    0      3.087770
  345    5      3.100000
  345   10      3.150000
  345   15      3.260000
  345   20      3.439495
  345   25      3.630000
  345   30      3.898048
  345   35      4.079950
  345   40      4.390586
  345   45      4.736250
  345   50      5.038230
  345   55      5.497584
  345   60      6.052648
  345   65      6.552521
  345   70      6.468719
  345   75      6.144746
  345   80      5.999008
  345   85      5.825256
  345   90      5.750000
  340  -90      8.800000
  340  -85      8.802135
  340  -80      8.513810
  340  -75      6.891195
  340  -70      6.078684
  340  -65      5.379005
  340  -60      4.623281
  340  -55      4.055644
  340  -50      3.707806
  340  -45      3.550323
  340  -40      3.490179
  340  -35      3.499310
  340  -30      3.533822
  340  -25      3.476322
  340  -20      3.444885
  340  -15      3.421524
  340  -10      3.331251
  340   -5      3.291707
  340    0      3.242446
  340    5      3.246884
  340   10      3.301981
  340   15      3.387167
  340   20      3.497244
  340   25      3.690000
  340   30      3.934469
  340   35      4.117906
  340   40      4.450000
  340   45      4.741073
  340   50      5.036763
  340   55      5.421618
  340   60      6.104929
  340   65      6.529853
  340   70      6.569504
  340   75      6.141922
  340   80      5.995995
  340   85      5.819800
  340   90      5.750000
  335  -90      8.800000
  335  -85      8.793874
  335  -80      8.455901
  335  -75      6.945436
  335  -70      6.061090
  335  -65      5.331469
  335  -60      4.502336
  335  -55      4.026174
  335  -50      3.700341
  335  -45      3.536057
  335  -40      3.481755
  335  -35      3.490475
  335  -30      3.519694
  335  -25      3.475730
  335  -20      3.435936
  335  -15      3.413216
  335  -10      3.370943
  335   -5      3.369826
  335    0      3.388845
  335    5      3.474035
  335   10      3.457608
  335   15      3.503895
  335   20      3.593395
  335   25      3.720000
  335   30      3.969927
  335   35      4.156204
  335   40      4.480000
  335   45      4.762928
  335   50      5.038230
  335   55      5.422885
  335   60      6.198997
  335   65      6.525059
  335   70      6.551634
  335   75      6.119281
  335   80      6.002712
  335   85      5.822592
  335   90      5.750000
  330  -90      8.800000
  330  -85      8.782864
  330  -80      8.394753
  330  -75      7.018767
  330  -70      6.057848
  330  -65      5.278099
  330  -60      4.433965
  330  -55      3.964749
  330  -50      3.630798
  330  -45      3.508193
  330  -40      3.488676
  330  -35      3.478863
  330  -30      3.471869
  330  -25      3.415735
  330  -20      3.386027
  330  -15      3.391080
  330  -10      3.385444
  330   -5      3.377366
  330    0      3.383325
  330    5      3.480000
  330   10      3.548265
  330   15      3.578411
  330   20      3.644858
  330   25      3.772188
  330   30      4.012378
  330   35      4.239833
  330   40      4.499216
  330   45      4.747183
  330   50      5.042412
  330   55      5.459729
  330   60      6.251404
  330   65      6.500000
  330   70      6.492951
  330   75      6.096080
  330   80      5.988269
  330   85      5.831563
  330   90      5.750000
  325  -90      8.800000
  325  -85      8.774540
  325  -80      8.384075
  325  -75      7.071568
  325  -70      6.054864
  325  -65      5.204161
  325  -60      4.406081
  325  -55      3.955223
  325  -50      3.619676
  325  -45      3.487330
  325  -40      3.418061
  325  -35      3.440699
  325  -30      3.420746
  325  -25      3.328631
  325  -20      3.372990
  325  -15      3.356996
  325  -10      3.376385
  325   -5      3.368579
  325    0      3.385748
  325    5      3.463164
  325   10      3.521921
  325   15      3.553599
  325   20      3.654666
  325   25      3.835357
  325   30      4.090555
  325   35      4.285913
  325   40      4.533737
  325   45      4.785123
  325   50      5.100000
  325   55      5.537578
  325   60      6.239221
  325   65      6.427264
  325   70      6.383521
  325   75      6.077871
  325   80      5.949763
  325   85      5.815879
  325   90      5.750000
  320  -90      8.800000
  320  -85      8.767925
  320  -80      8.388530
  320  -75      7.154204
  320  -70      6.056285
  320  -65      5.249100
  320  -60      4.444221
  320  -55      3.865465
  320  -50      3.585005
  320  -45      3.488980
  320  -40      3.447660
  320  -35      3.430967
  320  -30      3.397789
  320  -25      3.403563
  320  -20      3.357049
  320  -15      3.361891
  320  -10      3.384798
  320   -5      3.388559
  320    0      3.397633
  320    5      3.421902
  320   10      3.488906
  320   15      3.547962
  320   20      3.671636
  320   25      3.905233
  320   30      4.127375
  320   35      4.311502
  320   40      4.562944
  320   45      4.840000
  320   50      5.194394
  320   55      5.648074
  320   60      6.167054
  320   65      6.344523
  320   70      6.250000
  320   75      5.981629
  320   80      5.902320
  320   85      5.801965
  320   90      5.750000
  315  -90      8.800000
  315  -85      8.763524
  315  -80      8.394415
  315  -75      7.270229
  315  -70      6.144835
  315  -65      5.390419
  315  -60      4.442683
  315  -55      3.789328
  315  -50      3.642558
  315  -45      3.507520
  315  -40      3.457488
  315  -35      3.444024
  315  -30      3.413855
  315  -25      3.395882
  315  -20      3.379670
  315  -15      3.358214
  315  -10      3.339539
  315   -5      3.339333
  315    0      3.350000
  315    5      3.409597
  315   10      3.466586
  315   15      3.568890
  315   20      3.685180
  315   25      3.918541
  315   30      4.149325
  315   35      4.357830
  315   40      4.601066
  315   45      4.895662
  315   50      5.280000
  315   55      5.705598
  315   60      6.097711
  315   65      6.250000
  315   70      6.027328
  315   75      5.882841
  315   80      5.816031
  315   85      5.798666
  315   90      5.750000
  310  -90      8.800000
  310  -85      8.733831
  310  -80      8.400000
  310  -75      7.339771
  310  -70      6.136585
  310  -65      5.423980
  310  -60      4.417089
  310  -55      3.894942
  310  -50      3.652779
  310  -45      3.526819
  310  -40      3.497235
  310  -35      3.474880
  310  -30      3.453372
  310  -25      3.417581
  310  -20      3.421176
  310  -15      3.341215
  310  -10      3.308742
  310   -5      3.305001
  310    0      3.393265
  310    5      3.439377
  310   10      3.462752
  310   15      3.614262
  310   20      3.695617
  310   25      3.930083
  310   30      4.168844
  310   35      4.406301
  310   40      4.678255
  310   45      5.010876
  310   50      5.374269
  310   55      5.737381
  310   60      6.026776
  310   65      6.100000
  310   70      5.887565
  310   75      5.792987
  310   80      5.760926
  310   85      5.796465
  310   90      5.750000
  305  -90      8.800000
  305  -85      8.701161
  305  -80      8.393346
