source_id,solution_id,ra,dec,flux,flux_error
2635476908753563008,4545469030156206080,,,"(-8.7234346067549e-19,3.826017299359709e-18,1.5448127909555867e-18,-1.6264746962571546e-18,-1.4690097146838054e-18,-1.3353786292297183e-21,-5.905601570649431e-19,-2.0750798466264515e-18,-8.072751815491465e-19,2.2796005313203864e-18,2.0225812435522772e-18,-6.522202311808524e-19,-1.0468128996207848e-18,1.0067716048688218e-18,1.8678227572247085e-18,-4.106332878228782e-19,-3.123093777050493e-18,-2.431269505109738e-18,1.0069623412933636e-18,2.9630071420489826e-18,1.4917342714066343e-18,-7.598173051937756e-19,-5.977691643662882e-19,1.1901785612057539e-18,1.3133143543806663e-18,-8.393740543843255e-19,-2.6086463234609372e-18,-2.0688888801427573e-18,-9.420075470695215e-20,1.3517205640601486e-18,1.305020680616113e-18,2.7923896311239434e-19,-6.114856293260902e-19,-6.958602932109831e-19,-1.1300994681105896e-19,5.289046331447149e-19,7.51476563869673e-19,5.15935234015779e-19,1.2224077550120944e-19,-1.0846751824503944e-19,-7.080659784489443e-20,1.1766441784717602e-19,2.652742114379755e-19,2.600538276674461e-19,1.222690078704627e-19,-4.714511260737343e-20,-1.5197113081054107e-19,-1.5083589481768273e-19,-5.548167775552568e-20,9.65721520853466e-20,2.6469148453184313e-19,4.1216449077694645e-19,5.01200696297748e-19,5.008578274900052e-19,4.0125967636553144e-19,2.289502875019271e-19,4.681556711708734e-20,-6.552368062393503e-20,-4.5389377164648066e-20,1.2218621104070456e-19,3.9296481707672184e-19,6.7943463922304875e-19,8.836119922726695e-19,9.393784345208926e-19,8.353364033363872e-19,6.169946018308808e-19,3.712665232860311e-19,1.8558903227086932e-19,1.2278798250806505e-19,1.9813886131442386e-19,3.7947044605566733e-19,6.027741764268154e-19,7.984644005535034e-19,9.0995793389795e-19,9.17572446517922e-19,8.312541606793422e-19,6.939756731863317e-19,5.580861019776784e-19,4.710426742958558e-19,4.608056986963557e-19,5.316457565428472e-19,6.652009853056224e-19,8.26998939191737e-19,9.745676777012506e-19,1.0791486460750774e-18,1.1195465181797245e-18,1.0962348234129048e-18,1.0256881699319753e-18,9.335435594194422e-19,8.514614277243984e-19,8.066614292342983e-19,8.168559070056062e-19,8.86082755026459e-19,1.0101425504323393e-18,1.1711991541342125e-18,1.3440656440054026e-18,1.5053129317107527e-18,1.6328068912806086e-18,1.706232440644066e-18,1.7206526350723758e-18,1.6796623267048716e-18,1.5877082568727585e-18,1.4574378199670825e-18,1.308665082438648e-18,1.158139735312198e-18,1.0168401097319557e-18,8.99758184317106e-19,8.139665201508436e-19,7.6261074066340155e-19,7.420413645204507e-19,7.519897422895755e-19,7.852169873827349e-19,8.34715126929878e-19,8.947236299577152e-19,9.598470425787073e-19,1.025794703591354e-18,1.0879622956893286e-18,1.1463070789763728e-18,1.1982439753568855e-18,1.2367143580061002e-18,1.2623064627141067e-18,1.2714514350280836e-18,1.267751231228519e-18,1.249098666761647e-18,1.2160676645412941e-18,1.1771792565687416e-18,1.1308699789132204e-18,1.0808548246807024e-18,1.0306077681641827e-18,9.735821210560094e-19,9.146830225285107e-19,8.584803813067167e-19,8.043417829646598e-19,7.544131381007719e-19,7.101583652347223e-19,6.763940779214617e-19,6.560588575064327e-19,6.531926305158174e-19,6.703811686745944e-19,7.085224382169956e-19,7.674802133235286e-19,8.474159677113663e-19,9.4229614289458e-19,1.0546977088945687e-18,1.1864298242260729e-18,1.3281362633421123e-18,1.4792084154299574e-18,1.636705741490999e-18,1.793585077586472e-18,1.9522004695732436e-18,2.1487521511856605e-18,2.3401753923103742e-18,2.3691177724403727e-18,2.1550956585689164e-18,1.839639839810457e-18,1.8716918513886244e-18,2.3725566163438622e-18,3.261494831537957e-18,4.251219708866585e-18,4.98966306589677e-18,5.212566611951185e-18,4.874947295854003e-18,4.15806870496901e-18,3.352129664089376e-18,2.7204171485831856e-18,2.4002076581430546e-18,2.389220198820715e-18,2.5793372813418907e-18,2.8303544212179642e-18,3.0389184479371596e-18,3.171407800088538e-18,3.2186174244639744e-18,3.2163530002921392e-18,3.214422503903488e-18,3.2694895395270962e-18,3.4573186475361164e-18,3.853752542306695e-18,4.499798672079194e-18,5.371472908498341e-18,6.400907920492296e-18,7.412234995992307e-18,8.224778128226702e-18,8.666635710542341e-18,8.670900922371263e-18,8.183274523528878e-18,7.307899741982743e-18,6.193553670670401e-18,4.991795659096231e-18,3.907329518355876e-18,3.1286263171843027e-18,2.8196323530572717e-18,3.0914143240876607e-18,3.977905249947126e-18,5.4493457691502506e-18,7.336975349587464e-18,9.446590763337334e-18,1.1588379771738821e-17,1.3541897850636977e-17,1.5201993733327712e-17,1.6607105193252316e-17,1.788437744101305e-17,1.9097985853152478e-17,2.0362862068702717e-17,2.172441736554932e-17,2.3056440073963782e-17,2.4226043356777853e-17,2.5014594440285614e-17,2.5332105695601452e-17,2.4969902027367083e-17,2.4019383794473688e-17,2.2449933052499985e-17,2.049954733686374e-17,1.8328893986080954e-17,1.6070124171170253e-17,1.3951657974386782e-17,1.2139732269635898e-17,1.075641682469449e-17,9.926724633164848e-18,9.651024657161476e-18,9.923267577127718e-18,1.0657256420015618e-17,1.166657376081827e-17,1.2730905234098317e-17,1.3611849482336662e-17,1.4239330958495778e-17,1.4520190511163873e-17,1.455864402415553e-17,1.458546596805117e-17,1.486934923530083e-17,1.5712273326012425e-17,1.7298707046312538e-17,1.964927370140541e-17,2.2725121717995592e-17,2.6245427340376318e-17,2.9919035570198464e-17,3.353858705517569e-17,3.675981640962043e-17,3.9474577545761456e-17,4.170691185064261e-17,4.336889101883658e-17,4.4938059566809737e-17,4.617328893297897e-17,4.732257100716903e-17,4.815089332357393e-17,4.868450416891225e-17,4.8887391443698243e-17,4.8492926295533566e-17,4.742690013200999e-17,4.5779657261929163e-17,4.3547358041238245e-17,4.1057795018954526e-17,3.861304920131604e-17,3.6156025442236316e-17,3.405662138940173e-17,3.219233680036949e-17,3.100043174674421e-17,3.018008082528362e-17,2.969164473325297e-17,2.934767324363205e-17,2.9271183845033576e-17,2.938657327597105e-17,2.978345949101638e-17,3.039926979919961e-17,3.1332883931048564e-17,3.27155625681514e-17,3.447626382221208e-17,3.676514364048414e-17,3.881434805320244e-17,4.122402410927546e-17,4.3302914825052266e-17,4.519548500439063e-17,4.6742793420901003e-17,4.818137676482777e-17,4.901067663617582e-17,4.96076423643054e-17,5.0066327509787195e-17,5.0691506632342796e-17,5.1634416021971016e-17,5.278532237231978e-17,5.4232979003353645e-17,5.624377126695897e-17,5.823710866303867e-17,6.049060368053664e-17,6.273787231424868e-17,6.463205402398966e-17,6.62445575185772e-17,6.795791760647727e-17,6.89273121804284e-17,6.972872873984244e-17,7.047302549662325e-17,7.112300199124653e-17,7.114211956016721e-17,7.146307942210637e-17,7.223931800850748e-17,7.224422572612468e-17,7.222175692437748e-17,7.265406897613843e-17,7.248787943453364e-17,7.214347906798595e-17,7.199008409608038e-17,7.177454872496862e-17,7.171581856915947e-17,7.1426155181073e-17,7.1375596497162e-17,7.247350188824777e-17,7.281452205092107e-17,7.375434793796566e-17,7.577410607270479e-17,7.68791278530902e-17,7.848191727095445e-17,8.06154487810645e-17,8.194889213776552e-17,8.321324383240018e-17,8.41361886403714e-17,8.490968085484195e-17,8.442078030967298e-17,8.425824124603694e-17,8.413413082602115e-17,8.265486885006429e-17,8.250578814792234e-17,8.185722091870859e-17,8.058969529700021e-17,8.123013110278233e-17,8.032307915155631e-17,8.073512319735178e-17,8.105117234545387e-17,8.066701837432346e-17,8.201017430457504e-17,8.162698075708966e-17,8.234147216177902e-17,8.272980343115167e-17,8.208722689334863e-17,8.206089198714048e-17,8.15143855147592e-17,8.046004614925707e-17,8.060770824382169e-17,7.960471433116689e-17,7.998702972527785e-17,8.130387234756009e-17,8.181068903157595e-17,8.527985688116702e-17,8.67852406377703e-17,9.130008272394882e-17)","(4.119297486517685e-18,2.8995725904672256e-18,2.3776615321415028e-18,1.993835049302683e-18,1.882094424805837e-18,1.775037306987828e-18,1.917933259379532e-18,2.022255364004773e-18,2.211444831895424e-18,2.3423133529500154e-18,2.2565912532507475e-18,1.975015410391474e-18,1.8019504304921083e-18,1.7474873314880132e-18,1.767288741469861e-18,1.7708341351470585e-18,1.8344970449714642e-18,1.9295300456610796e-18,1.964206422146092e-18,2.072800397449076e-18,2.097503425182813e-18,2.188982549517649e-18,2.248006573750017e-18,2.1034492071985333e-18,2.0694432650599317e-18,1.866932604442022e-18,1.5569696537378356e-18,1.454478991366095e-18,1.2555661984756118e-18,1.0502280653351558e-18,1.0139295163585091e-18,9.024201602230058e-19,7.857962934582736e-19,7.97884554355343e-19,7.430068408734183e-19,6.585062264190494e-19,6.839274536428609e-19,6.749246546927866e-19,5.991763867762956e-19,6.028238536889312e-19,6.2789619513229395e-19,5.79581363494297e-19,5.467983397198638e-19,5.766159527783873e-19,5.739234904019167e-19,5.31347155356673e-19,5.190896411946647e-19,5.311047150158056e-19,5.180944442753899e-19,4.914732897157104e-19,4.821937601053194e-19,4.827258456314239e-19,4.751961724059052e-19,4.604181054913674e-19,4.418028537477526e-19,4.2596699904457044e-19,4.2336569877398106e-19,4.271061415624918e-19,4.161227063778754e-19,3.8900131664966634e-19,3.726761960211664e-19,3.8213514492980272e-19,3.9012752666886665e-19,3.7201490276643537e-19,3.393663345667717e-19,3.262494883031487e-19,3.403671561659541e-19,3.4886504453536063e-19,3.3107883733208006e-19,2.989323566639784e-19,2.8282816047696265e-19,2.926869601670554e-19,3.0526147710314803e-19,2.9817138884458654e-19,2.7420031933559096e-19,2.522282582160866e-19,2.499752141370021e-19,2.609548132407896e-19,2.6674223056950366e-19,2.5779031592053093e-19,2.394348456698947e-19,2.2512676690162343e-19,2.2351445279200436e-19,2.297562598107592e-19,2.3457410719294702e-19,2.311641495041345e-19,2.209261805560787e-19,2.100381599032094e-19,2.0429080443323477e-19,2.0521327365412485e-19,2.090859250927921e-19,2.1097931570600185e-19,2.0796898509464377e-19,2.0140150114504297e-19,1.9392987651196668e-19,1.8851385663406864e-19,1.8702852813602537e-19,1.885322832144346e-19,1.900502438991116e-19,1.8965439048970387e-19,1.867901304578175e-19,1.8178832996416185e-19,1.7629034985067187e-19,1.7239669638494781e-19,1.7077272572154852e-19,1.7005995306585764e-19,1.6922136429133175e-19,1.670096748010611e-19,1.632153408414948e-19,1.5804728201656105e-19,1.5371453187416564e-19,1.5119035218115655e-19,1.507915386835888e-19,1.519246296578349e-19,1.5324564794517648e-19,1.534983326863279e-19,1.5186333621338832e-19,1.4887164203085072e-19,1.4527097815318352e-19,1.4158121844874838e-19,1.389843510223787e-19,1.3737267154318472e-19,1.3655290600995184e-19,1.3524698271295365e-19,1.3255964057230543e-19,1.2892787012317309e-19,1.2424445550613104e-19,1.1941106066936695e-19,1.1551600899410018e-19,1.1244878047400112e-19,1.1099477166237568e-19,1.1142015558877512e-19,1.1287459781692925e-19,1.1452548816932627e-19,1.153669709703619e-19,1.1510312028455178e-19,1.1352685793344914e-19,1.1106294118471707e-19,1.0827860871494311e-19,1.0569646863084326e-19,1.0372774851491216e-19,1.0267634662269867e-19,1.0190693893946285e-19,1.0168244623784989e-19,1.0195958045638465e-19,1.0178730807974418e-19,1.0122932682914583e-19,1.0031037385327885e-19,9.899211129330695e-20,9.790853094637038e-20,1.0519820729951564e-19,1.898598234784007e-19,2.8921340811849994e-19,4.365129237795156e-19,5.348780851041616e-19,5.093096699785611e-19,4.933664967098397e-19,5.188539252130708e-19,5.125093801636123e-19,4.847568537214209e-19,4.993744626831048e-19,5.126574307498051e-19,4.836503948673904e-19,4.731634299849877e-19,4.955568129733376e-19,4.849766424074059e-19,4.583030090776134e-19,4.729512242121857e-19,4.869374111027622e-19,4.637206388540897e-19,4.591167639194994e-19,4.848764659943996e-19,4.821576665939893e-19,4.626160666880374e-19,4.814341000536888e-19,5.034075148931345e-19,4.864853013035021e-19,4.820553121166073e-19,5.161344228547544e-19,5.22497616235767e-19,4.907519549054737e-19,5.032728464959297e-19,5.510241358972431e-19,5.44990569490316e-19,4.968051486848961e-19,5.128391404257582e-19,5.705724563285734e-19,5.640503506833684e-19,5.152419487957579e-19,5.351769471355677e-19,5.971398322721276e-19,5.931391435816335e-19,5.443889424065525e-19,5.716006006154803e-19,6.46109082264047e-19,6.496040418818042e-19,5.888657740801299e-19,5.9055546741694e-19,6.742290498459897e-19,7.09038990716503e-19,6.527690308816639e-19,6.058626498996583e-19,6.635325131384064e-19,7.341726970052588e-19,7.162649410745274e-19,6.444585461197572e-19,6.363316355647288e-19,7.038827638708303e-19,7.344822510421644e-19,6.892825820863223e-19,6.330963345969813e-19,6.483974858278656e-19,6.977330668594507e-19,7.022914960303992e-19,6.619954176415117e-19,6.379677395744757e-19,6.616640021126967e-19,6.941442690546959e-19,6.947286860286679e-19,6.784960321571727e-19,6.811971415390021e-19,7.045704272112904e-19,7.230368677608521e-19,7.248015822437368e-19,7.277866433386729e-19,7.40281197710424e-19,7.5545266584855895e-19,7.646415496805645e-19,7.714740915647062e-19,7.854011556120126e-19,8.01359698538152e-19,8.06800479822638e-19,8.0571802822807165e-19,8.112845200841322e-19,8.321567766048594e-19,8.578765237967454e-19,8.670066339487556e-19,8.591101074161999e-19,8.531694309230042e-19,8.615796693116801e-19,8.843117475800873e-19,8.934427898043456e-19,8.834781744221646e-19,8.640475648460359e-19,8.604114786461224e-19,8.801459697051826e-19,9.02144548849231e-19,9.04476646742033e-19,8.852667328460335e-19,8.599899710775372e-19,8.53305360064283e-19,8.711974944010548e-19,8.910780411460501e-19,8.987778275029595e-19,8.844164606687745e-19,8.711420356043775e-19,8.679428487969336e-19,8.811119100576632e-19,8.981339470447102e-19,9.110925914986395e-19,9.127466392961301e-19,9.104732273449473e-19,9.111977895821769e-19,9.22226366940765e-19,9.425910238765074e-19,9.607844783161573e-19,9.755645767882375e-19,9.710045967093758e-19,9.752497249506067e-19,9.836717329580502e-19,1.00392574791739e-18,1.0264777709587153e-18,1.046988926699869e-18,1.0495757257936736e-18,1.0457133293250375e-18,1.0454479117883033e-18,1.0594983193352286e-18,1.0853843669509892e-18,1.1079340075917586e-18,1.1184544141200909e-18,1.121970462683415e-18,1.1172400810743108e-18,1.1242076775149326e-18,1.1454901115360772e-18,1.1708080147151227e-18,1.190862263973487e-18,1.2051985798100268e-18,1.201346015925215e-18,1.2007002810231986e-18,1.2160189798264109e-18,1.2473693210505986e-18,1.2736342320826174e-18,1.2959551238608606e-18,1.3094962002721028e-18,1.2974504910910885e-18,1.2894376860292224e-18,1.3097985781099515e-18,1.34267707680803e-18,1.3827514210494402e-18,1.418380794614214e-18,1.432669813828895e-18,1.4316337659765646e-18,1.421913274655297e-18,1.430081563670708e-18,1.4809369924304495e-18,1.5251630890515395e-18,1.5702651825718636e-18,1.611651116750159e-18,1.6064662816140104e-18,1.600661254611652e-18,1.618510611138221e-18,1.6510514696477416e-18,1.7125433738080775e-18,1.7800401328615147e-18,1.8364109590027556e-18,1.8459964987390357e-18,1.8487082904290153e-18,1.8586472121586266e-18,1.8678816267208795e-18,1.9453626218608112e-18,2.035173438897741e-18,2.102094652018991e-18,2.184858244302725e-18,2.1825583930099633e-18,2.186593211592957e-18,2.1930453983459246e-18,2.223321654771705e-18,2.3630181954681484e-18,2.501005740684709e-18,2.685097653035591e-18,2.8377371185934542e-18,2.9153124626487214e-18,2.9871710088095426e-18,3.0571797050886835e-18,3.1861057856670676e-18,3.486150991259783e-18,3.8473622221602824e-18,4.318160501136157e-18,4.798532274445308e-18,5.108316863629116e-18,5.452400201280543e-18,5.571272134205226e-18,5.924929927676034e-18)"
