   50   20    33.20170249
   50   30    31.72861056
   50   40    30.16392885
   50   50    28.72923383
   50   60    27.55221798
   50   70    26.69281578
   50   80    26.17341595
   50   90    26.00000000
   60  -90    26.00000000
   60  -80    26.14360009
   60  -70    26.57075732
   60  -60    27.26782883
   60  -50    28.20284101
   60  -40    29.31175892
   60  -30    30.48266706
   60  -20    31.54856786
   60  -10    32.30775163
   60    0    32.58452320
   60   10    32.30775163
   60   20    31.54856786
   60   30    30.48266706
   60   40    29.31175892
   60   50    28.20284101
   60   60    27.26782883
   60   70    26.57075732
   60   80    26.14360009
   60   90    26.00000000
   70  -90    26.00000000
   70  -80    26.11936923
   70  -70    26.47248372
   70  -60    27.04239650
   70  -50    27.79448679
   70  -40    28.66806719
   70  -30    29.56881154
   70  -20    30.36945810
   70  -10    30.92852738
   70    0    31.13003687
   70   10    30.92852738
   70   20    30.36945810
   70   30    29.56881154
   70   40    28.66806719
   70   50    27.79448679
   70   60    27.04239650
   70   70    26.47248372
   70   80    26.11936923
   70   90    26.00000000
   80  -90    26.00000000
   80  -80    26.10358995
   80  -70    26.40892523
   80  -60    26.89823666
   80  -50    27.53732684
   80  -40    28.27010802
   80  -30    29.01485509
   80  -20    29.66756226
   80  -10    30.11813027
   80    0    30.27948110
   80   10    30.11813027
   80   20    29.66756226
   80   30    29.01485509
   80   40    28.27010802
   80   50    27.53732684
   80   60    26.89823666
   80   70    26.40892523
   80   80    26.10358995
   80   90    26.00000000
   90  -90    26.00000000
   90  -80    26.09811655
   90  -70    26.38695847
   90  -60    26.84870724
   90  -50    27.44967209
   90  -40    28.13572707
   90  -30    28.82962957
   90  -20    29.43494682
   90  -10    29.85123755
   90    0    30.00000000
   90   10    29.85123755
   90   20    29.43494682
   90   30    28.82962957
   90   40    28.13572707
   90   50    27.44967209
   90   60    26.84870724
   90   70    26.38695847
   90   80    26.09811655
   90   90    26.00000000
  100  -90    26.00000000
  100  -80    26.10358995
  100  -70    26.40892523
  100  -60    26.89823666
  100  -50    27.53732684
  100  -40    28.27010802
  100  -30    29.01485509
  100  -20    29.66756226
  100  -10    30.11813027
  100    0    30.27948110
  100   10    30.11813027
  100   20    29.66756226
  100   30    29.01485509
  100   40    28.27010802
  100   50    27.53732684
  100   60    26.89823666
  100   70    26.40892523
  100   80    26.10358995
  100   90    26.00000000
  110  -90    26.00000000
  110  -80    26.11936923
  110  -70    26.47248372
  110  -60    27.04239650
  110  -50    27.79448679
  110  -40    28.66806719
  110  -30    29.56881154
  110  -20    30.36945810
  110  -10    30.92852738
  110    0    31.13003687
  110   10    30.92852738
  110   20    30.36945810
  110   30    29.56881154
  110   40    28.66806719
  110   50    27.79448679
  110   60    27.04239650
  110   70    26.47248372
  110   80    26.11936923
  110   90    26.00000000
  120  -90    26.00000000
  120  -80    26.14360009
  120  -70    26.57075732
  120  -60    27.26782883
  120  -50    28.20284101
  120  -40    29.31175892
  120  -30    30.48266706
  120  -20    31.54856786
  120  -10    32.30775163
  120    0    32.58452320
  120   10    32.30775163
  120   20    31.54856786
  120   30    30.48266706
  120   40    29.31175892
  120   50    28.20284101
  120   60    27.26782883
  120   70    26.57075732
  120   80    26.14360009
  120   90    26.00000000
  130  -90    26.00000000
  130  -80    26.17341595
  130  -70    26.69281578
  130  -60    27.55221798
  130  -50    28.72923383
  130  -40    30.16392885
  130  -30    31.72861056
  130  -20    33.20170249
  130  -10    34.28169022
  130    0    34.68217527
  130   10    34.28169022
  130   20    33.20170249
  130   30    31.72861056
  130   40    30.16392885
  130   50    28.72923383
  130   60    27.55221798
  130   70    26.69281578
  130   80    26.17341595
  130   90    26.00000000
  140  -90    26.00000000
  140  -80    26.20525763
  140  -70    26.82457325
  140  -60    27.86485140
  140  -50    29.32310977
  140  -40    31.15776444
  140  -30    33.23820120
  140  -20    35.28199162
  140  -10    36.83884305
  140    0    37.42976604
  140   10    36.83884305
  140   20    35.28199162
  140   30    33.23820120
  140   40    31.15776444
  140   50    29.32310977
  140   60    27.86485140
  140   70    26.82457325
  140   80    26.20525763
  140   90    26.00000000
  150  -90    26.00000000
  150  -80    26.23528518
  150  -70    26.95017974
  150  -60    28.16854349
  150  -50    29.91610896
  150  -40    32.18718461
  150  -30    34.87271769
  150  -20    37.64162491
  150  -10    39.85003221
  150    0    40.71306862
  150   10    39.85003221
  150   20    37.64162491
  150   30    34.87271769
  150   40    32.18718461
  150   50    29.91610896
  150   60    28.16854349
  150   70    26.95017974
  150   80    26.23528518
  150   90    26.00000000
  160  -90    26.00000000
  160  -80    26.25984038
  160  -70    27.05389102
  160  -60    28.42360043
  160  -50    30.42708910
  160  -40    33.10634778
  160  -30    36.39984734
  160  -20    39.96041550
  160  -10    42.93935236
  160    0    44.14112075
  160   10    42.93935236
  160   20    39.96041550
  160   30    36.39984734
  160   40    33.10634778
  160   50    30.42708910
  160   60    28.42360043
  160   70    27.05389102
  160   80    26.25984038
  160   90    26.00000000
  170  -90    26.00000000
  170  -80    26.27590489
  170  -70    27.12223310
  170  -60    28.59386266
  170  -50    30.77508150
  170  -40    33.75055933
  170  -30    37.51201265
  170  -20    41.72725501
  170  -10    45.39141582
  170    0    46.90937551
  170   10    45.39141582
  170   20    41.72725501
  170   30    37.51201265
  170   40    33.75055933
  170   50    30.77508150
  170   60    28.59386266
  170   70    27.12223310
  170   80    26.27590489
  170   90    26.00000000
  180  -90    26.00000000
  180  -80    26.28149094
  180  -70    27.14608950
  180  -60    28.65371388
  180  -50    30.89876083
  180  -40    33.98324881
  180  -30    37.92279663
  180  -20    42.39800120
  180  -10    46.34667320
  180    0    48.00000000
  180   10    46.34667320
  180   20    42.39800120
  180   30    37.92279663
  180   40    33.98324881
  180   50    30.89876083
  180   60    28.65371388
  180   70    27.14608950
  180   80    26.28149094
  180   90    26.00000000
  190  -90    26.00000000
  190  -80    26.27590489
  190  -70    27.12223310
  190  -60    28.59386266
  190  -50    30.77508150
  190  -40    33.75055933
  190  -30    37.51201265
  190  -20    41.72725501
  190  -10    45.39141582
  190    0    46.90937551
  190   10    45.39141582
  190   20    41.72725501
  190   30    37.51201265
  190   40    33.75055933
