asteroid_number,prov_desig,comet_desig,mpc_packed_name,absolute_mag,slope_param,mean_jd,n_w1,n_w2,n_w3,n_w4,fit_code,diameter,diameter_err,v_albedo,v_albedo_err,ir_albedo,ir_albedo_err,beaming_param,beaming_param_err,stacked_flag,reference,notes,reference2,type,cntr
3333,,,03333,11.8000,0.1500,2455278.8827155,18,0,23,23,DVBI,26.5380,0.2620,0.0480,0.0100,0.1440,0.0080,0.7730,0.0150,,Mas11,,MASIEROETAL2011,mainbelt,5679
