Wavelength,Flux (Jy),Error (Jy)
1.500882762622934,0.0014319220778861712,3.766254246373343e-05
1.5058879118416473,0.0014061743323894903,3.7488092314121324e-05
1.5108930610603606,0.0013957975476647803,3.422257418364381e-05
1.5158982102790737,0.0013978811425390538,3.488680250817107e-05
1.5209033594977868,0.0013818559976573244,3.3526583325074574e-05
1.5259085087165003,0.0013630447420909326,3.590290552356245e-05
1.5309136579352134,0.001346411496949655,4.3211288191848265e-05
1.5359188071539265,0.001339290850588593,4.261599771365925e-05
1.5409239563726398,0.0013483211514887612,4.301481646091054e-05
1.545929105591353,0.0013682080959463877,4.101338631251113e-05
1.5509342548100662,0.0013647554383927265,3.859928948024179e-05
1.5559394040287795,0.0014238626563147787,3.789912589440532e-05
1.5609445532474926,0.0014620100069787565,3.748294662414231e-05
1.565949702466206,0.0014790303274240973,3.460903820092962e-05
1.5709548516849192,0.0014984724149175515,3.3024275402045374e-05
1.5759600009036323,0.0014104274219300407,3.377060364360345e-05
1.5809651501223456,0.0013939858627042218,3.504249177972315e-05
1.5859702993410587,0.0014826283145787527,3.526378323995931e-05
1.590975448559772,0.0015099733972565893,3.0941795330440545e-05
1.595980597778485,0.001499928498278449,3.10787776341086e-05
1.6009857469971984,0.0015119705447972714,3.2869163898800754e-05
1.6059908962159117,0.0015615311288010069,3.2525253912353434e-05
1.6109960454346248,0.0015620466141168918,3.315417925561899e-05
1.6160011946533381,0.0015585771882821362,3.283289878843819e-05
1.6210063438720512,0.001564621413087577,3.331779491311877e-05
1.6260114930907645,0.0015108142101490436,3.210368631605531e-05
1.6310166423094776,0.0015070004943145514,3.373673566051592e-05
1.636021791528191,0.0015227815876009535,3.382582719832347e-05
1.6410269407469043,0.001519970564115093,3.217572642425212e-05
1.6460320899656173,0.001509511977846726,2.9749536560579102e-05
1.6510372391843307,0.0015139983193736284,2.879186624542378e-05
1.6560423884030437,0.0015094914561524545,2.9139793452246458e-05
1.661047537621757,0.00152775023123815,3.044867808169833e-05
1.6660526868404704,0.0015847627275487907,3.510745657798104e-05
1.6710578360591835,0.0015745629059394691,3.664455529884808e-05
1.6760629852778968,0.0015559786646015107,3.4869187668855195e-05
1.6810681344966099,0.0015976936121862165,3.596655456435625e-05
1.6860732837153232,0.0016440563079218667,3.9118226899138754e-05
1.6910784329340363,0.0016301576493513343,3.782685708866046e-05
1.6960835821527496,0.0016213953115657485,3.440451453026154e-05
1.7010887313714629,0.001670616048355288,3.4130962128970875e-05
1.706093880590176,0.0017394483974812363,3.455888710205973e-05
1.7110990298088893,0.0017238431916127709,3.233707964051177e-05
1.7161041790276024,0.0017183305683380172,3.0600210236666216e-05
1.7211093282463157,0.0017240762983135923,2.9885952604432062e-05
1.7261144774650288,0.00172559190622323,2.9565387504178074e-05
1.731119626683742,0.0021042031591537724,3.058846332135361e-05
1.7361247759024554,0.002119132629988003,3.597425284511152e-05
1.7411299251211685,0.0021170288561016153,3.9183749547664036e-05
1.7461350743398818,0.0018626614321457465,4.0524511888063126e-05
1.7511402235585949,0.0017236102328263853,3.744826245606741e-05
1.7561453727773082,0.0017147411699094362,3.205750517541811e-05
1.7611505219960213,0.0016858945117274407,2.935909106582434e-05
1.7661556712147346,0.0016707479734678575,2.6882803743797078e-05
1.771160820433448,0.001660982344201309,2.751133633501203e-05
1.776165969652161,0.0016597527171070283,2.778926051701464e-05
1.7811711188708743,0.0016236803705402996,2.8478761190957617e-05
1.7861762680895874,0.0016262280781607155,2.9201357771913814e-05
1.7911814173083007,0.00163795200762343,2.7746357618845763e-05
1.796186566527014,0.0016276897328407686,2.6453399501540406e-05
1.8011917157457271,0.0016004668691658238,2.5431472524792604e-05
1.8061968649644404,0.00159059248256757,2.481032826528596e-05
1.8112020141831535,0.0015813041050000774,2.535344135702699e-05
1.8162071634018668,0.0015696894652536492,2.480932382197705e-05
1.82121231262058,0.0015545533645851695,2.5712218854748235e-05
1.8262174618392932,0.0015567756323031177,2.6144585237265183e-05
1.8312226110580065,0.001567740379032744,2.5538640952203593e-05
1.8362277602767196,0.0011896444095864673,2.7427358794331048e-05
1.841232909495433,0.0005725902912496406,2.8742139627803867e-05
1.846238058714146,0.0005907407221461866,3.0280036108117823e-05
1.8512432079328593,0.0005712913375863705,3.1410870510490805e-05
1.8562483571515724,0.0013720481558811089,2.8802522620061203e-05
1.8612535063702857,0.0014728507222349888,2.8642433836324478e-05
1.866258655588999,0.001487306246349455,2.7731158701294323e-05
1.8712638048077121,0.0014822904338681014,2.909495699308369e-05
1.8762689540264255,0.0013898031007240628,2.8184324223091978e-05
1.8812741032451386,0.001386548186413498,3.111617128753387e-05
1.8862792524638519,0.0013811388231111553,3.32116000904386e-05
1.8912844016825652,0.001317255476565979,2.9854405263407786e-05
1.8962895509012783,0.0012357340130701607,2.8859836948278544e-05
1.9012947001199916,0.0012900575219640087,2.8747873888220523e-05
1.9062998493387047,0.0013221305696983487,3.1783969933226716e-05
1.911304998557418,0.0012257917309600923,2.9821226319814e-05
1.916310147776131,0.0010926894066432312,2.995451432311855e-05
1.9213152969948444,0.0011115251739999559,3.078890038736394e-05
1.9263204462135577,0.0010958443693764458,2.8252933809397293e-05
1.9313255954322708,0.0009299237161431745,2.6302230718786547e-05
1.936330744650984,0.0008930474958226205,2.393621957255608e-05
1.9413358938696972,0.0008939436703477877,2.505348937544741e-05
1.9463410430884105,0.0008590525821383307,2.354843770977185e-05
1.9513461923071236,0.0007691059488338388,1.9165580469882956e-05
1.956351341525837,0.0007730937560845216,1.804336129574752e-05
1.9613564907445502,0.0007761654656044942,1.952087348080305e-05
1.9663616399632633,0.0007030043428292947,1.8706302818374007e-05
1.9713667891819766,0.0006414746205252927,1.779294017532959e-05
1.9763719384006897,0.0006486326115571257,1.8752040834106166e-05
1.981377087619403,0.0006536345693864852,1.9378197916816125e-05
1.986382236838116,0.0006191990923573565,1.7354694357808982e-05
1.9913873860568294,0.0006140705776992996,1.6508264004784785e-05
1.9963925352755427,0.0006083142248460235,1.665728536772957e-05
2.001397684494256,0.0005924222104838968,1.6512309273081575e-05
2.0064028337129693,0.0005717974221933047,1.4301294873957421e-05
2.011407982931682,0.0005725374951412797,1.465919546624272e-05
2.0164131321503955,0.0005790054480640293,1.49151793605398e-05
2.021418281369109,0.0005660194930067138,1.4181065052193582e-05
2.0264234305878217,0.0005559614142718667,1.3528851586641573e-05
2.0314285798065352,0.0005572549524725751,1.3122733584390926e-05
2.0364337290252483,0.0005602641606742773,1.3452312125453156e-05
2.0414388782439614,0.0005549192616642612,1.3536847926835363e-05
2.046444027462675,0.0005559345387055071,1.3971019044333485e-05
2.051449176681388,0.0005563405731655631,1.4421476928847804e-05
2.056454325900101,0.0005579820747788363,1.4033266574075074e-05
2.0614594751188147,0.0005616957805577668,1.404377864622123e-05
2.0664646243375278,0.0005561366974852859,1.3226422715356071e-05
2.071469773556241,0.0005591344162830795,1.3551501143292721e-05
2.0764749227749544,0.0005972906341391794,1.3295206956072885e-05
2.081480071993667,0.0006085378750282696,1.2991361509370999e-05
2.0864852212123806,0.0006011459846117778,1.2755154886254109e-05
2.091490370431094,0.0006332165784076712,1.395915060706371e-05
2.0964955196498067,0.0006666567521999613,1.526314250091994e-05
2.1015006688685203,0.0006547197653531845,1.4017314712357848e-05
2.1065058180872334,0.0006607882367381733,1.4646590003874163e-05
2.1115109673059465,0.0007402545853501828,1.7794704681335652e-05
2.11651611652466,0.0007507260208337542,1.718290919934816e-05
2.121521265743373,0.0007436331926505276,1.556217231115266e-05
2.126526414962086,0.000802991766174569,1.71699607879748e-05
2.1315315641807997,0.0008616289942368721,2.009268396982679e-05
2.136536713399513,0.0008584933989086985,1.7023375984798528e-05
2.141541862618226,0.0008785029497247731,2.0010899840052382e-05
2.1465470118369394,0.0009498585162190177,2.286562537252585e-05
2.1515521610556525,0.0009725421908550635,2.118768209755358e-05
2.1565573102743656,0.0010014630556447759,1.935728033246023e-05
2.161562459493079,0.0010048907780473323,2.0954763799104272e-05
2.1665676087117918,0.0009852355039903862,2.1070096088596034e-05
2.1715727579305053,0.000977719575569497,1.8962148896515444e-05
2.1765779071492184,0.0009946969742131672,2.0353916482503383e-05
2.1815830563679315,0.001021801590277749,2.3217185481449137e-05
2.186588205586645,0.0010203197255237535,2.31781402500339e-05
2.191593354805358,0.0010088087723007233,1.8778173817308947e-05
2.196598504024071,0.0010266786805932598,1.8474507320241277e-05
2.2016036532427847,0.001047205352751496,1.6115736191431476e-05
2.206608802461498,0.0010502048946384964,1.5327341046973605e-05
2.211613951680211,0.0010710829480989066,1.758029596393843e-05
2.2166191008989244,0.00106879396943701,1.8673046335608245e-05
2.2216242501176375,0.0010651184868791731,1.7144900868425448e-05
2.2266293993363506,0.0010675978397611781,1.6259322925141754e-05
2.231634548555064,0.0004181564174524707,1.5939963402458572e-05
2.236639697773777,0.0004197323518947989,1.5200023306866747e-05
2.2416448469924903,0.0004077983592257749,1.5186567073985297e-05
2.246649996211204,0.0009496053492783666,1.4123836820547901e-05
2.2516551454299165,0.001038352503926574,1.3926714521072645e-05
2.25666029464863,0.0010479173837851863,1.403907131722875e-05
2.261665443867343,0.0010377085094816641,1.6612597265535074e-05
2.2666705930860562,0.000999536195785825,1.7997531051987497e-05
2.2716757423047698,0.0009970478912260353,1.8525722384253167e-05
2.276680891523483,0.0009921801010920695,1.698424685124576e-05
2.281686040742196,0.0003890717875084438,1.4625109733420031e-05
2.2866911899609095,0.00037265640241495045,1.4673940351599763e-05
2.2916963391796226,0.0003807781801269112,1.3242794678747736e-05
2.2967014883983357,0.0008239090737935593,1.3152312782964487e-05
2.301706637617049,0.0009166554428844167,1.454966211148802e-05
2.3067117868357623,0.0009372028267623444,1.5534871038663734e-05
2.3117169360544754,0.0009094674603649747,1.3722797422376396e-05
2.316722085273189,0.0008335008926397922,1.4129266434202898e-05
2.3217272344919015,0.0008215900652824063,1.3916354235841098e-05
2.326732383710615,0.000805914599874064,1.3309267594610418e-05
2.331737532929328,0.0007474400529596109,1.3687804587493828e-05
2.3367426821480413,0.0007597676593736124,1.483335782829204e-05
2.341747831366755,0.0007818130771841655,2.3870941528730808e-05
2.346752980585468,0.0007305257289566603,3.192184552468844e-05
2.351758129804181,0.0007327101765745983,3.277852752089995e-05
2.3567632790228945,0.0006970055345294911,2.5935176052075677e-05
2.3617684282416076,0.0006907829362013171,1.1650934538481911e-05
2.3667735774603207,0.0006622900647644932,1.1164972187718523e-05
2.371778726679034,0.0006650314919373011,9.802612609608688e-06
2.3767838758977473,0.0006497613728237536,1.0242971408696593e-05
2.3817890251164604,0.0006457813284021694,1.035488537235206e-05
2.386794174335174,0.0006506624495721405,9.72211058235594e-06
2.3917993235538866,0.0006517418016238481,9.143632926473456e-06
2.3968044727726,0.000641813401092737,8.85018919857237e-06
2.401809621991313,0.0006657549088654592,9.030834068287457e-06
2.4068147712100263,0.000682459366587859,9.03356873820871e-06
2.41181992042874,0.0006591091521944558,9.903738397111323e-06
2.416825069647453,0.0006355985811691981,1.0735757942017262e-05
2.421830218866166,0.0006161861607442467,1.0489941352419162e-05
2.4268353680848795,0.0005965257422003015,8.358804632066468e-06
2.4318405173035926,0.0006047974406107919,8.503032505416967e-06
2.4368456665223057,0.0006085213957178145,7.941933401856247e-06
2.4418508157410193,0.0005977160468447766,7.491682603069099e-06
2.4468559649597323,0.0005994256816567096,9.013657400363547e-06
2.4518611141784454,0.0005910088229088283,8.451139990935808e-06
2.456866263397159,0.0005698675331344873,8.77494883763083e-06
2.4618714126158716,0.0005573138089563432,9.037198548170923e-06
