# sma [arcsec]    period [yrs]    orbit phase    t_0 [yr]    ecc    incl [deg]        argp [deg]   lan [deg]    m_tot [Msun]    dist [pc]    chi^2    ln(prob)    ln(randn)
26.754817581097296   12238.951955916114   0.7380379534232004   -7016.811053589206   0.28819131874114856   88.9895251999361   237.76836840713958   66.73816590596175   0.9872581059808767   19.765344813253055   4.688893893974759   -2.315992307079637   -3.0006011554428724
13.069173088740476   4143.699333779719   0.49776792227214384   -46.600607895997555   0.45631574048717105   88.44087391435912   307.25442100015636   66.42167167221058   1.0018892006459372   19.752282076430934   1.9962449627504082   -0.9696678414674615   -1.4567589397277771
19.345810420271167   7564.730009947591   0.679727911382247   -3125.95812983228   0.29205648040928633   88.7320057545172   80.6472947068771   -113.45819056421665   0.9754196706746299   19.75479514739788   0.9491626048791314   -0.4461266625318231   -2.020038055976124
8.232090951881984   2104.6656741206443   0.3685710605204221   1240.281140448425   0.744660177200605   87.23660758175868   337.55089054248407   66.15406814059078   0.9717763904544168   19.7606260571205   1.843589064730277   -0.8933398924573959   -1.0206684734006233
9.130506910244641   2459.4982817286723   0.20238968902160315   1518.2229076117667   0.9915616204050983   76.38926140449584   39.57273000776409   54.85915785853928   0.9714750316175168   19.76423491342563   1.039730086410511   -0.4914104032975129   -1.6184872586821575
15.523706302601507   5284.135937490164   0.418384415839021   -194.8001274207997   0.5734936023349944   88.42385474922881   128.35311693858125   -112.75129336307599   1.0361271122226234   19.775383575805886   3.8040153997576565   -1.8735530599710857   -2.247650583266785
11.153423830439104   3291.437788892315   0.49744566762375386   378.6885316624101   0.32681967917983956   88.32259600816616   141.11316411799578   -114.275398823259   0.9894834399024655   19.76901685342889   1.8310493934942227   -0.8870700568393688   -2.7831339738322276
8.191116306563055   2091.0920016494692   0.22854202531319556   1538.0975988268062   0.8084219095946233   87.04665230293023   31.919897926549748   63.75651364887199   0.9703102784783286   19.764047028991207   6.046318193032084   -2.994704456608299   -4.590604007489093
11.663453006886057   3502.496404773509   0.3694867107484626   721.8741239919203   0.1204728606739569   88.40521004772421   192.1287500139748   -114.88275398715625   0.9990887035824931   19.76784548431131   2.444891883638286   -1.1939913019114003   -3.9345215647006344
16.806394436664576   6095.733217246235   0.20100524506788953   790.7256507989459   0.8838303251421479   87.27845160752622   136.03670317670637   -110.72463948948332   0.9862182600609823   19.763647329490258   3.1751708278250756   -1.5591307740047953   -1.662283270239048
11.77981406087315   3561.0839953568407   0.5264107572191562   141.40707748318738   0.24629711692119027   88.51207962187956   315.374677767861   65.53946735046111   0.9956706517648838   19.767645541281908   3.030717576114541   -1.486904148149528   -1.5522471561459616
15.066562185718048   5117.949978174249   0.5946702250698715   -1027.4924654172248   0.3311490802098104   88.5965835778497   287.3269585253806   66.29457458028403   1.0080182480920512   19.76390029102891   1.5985083767836112   -0.7707995484840631   -3.1210974526263553
12.751577436760542   4024.7924759936636   0.5569421027069584   -225.57638453905653   0.2989369545389958   88.46164170353829   302.4953521174314   65.93193957531861   0.9872641394689005   19.75799493782369   3.1735843157434043   -1.5583375179639596   -2.033232022476756
11.210385353100692   3417.155975056574   0.45014143789302663   477.7964958832864   0.5033412737817956   88.10788169001772   140.0150361209139   -113.6321520136101   0.9315969897108372   19.765084964623323   1.394377238715925   -0.6687339794502198   -1.1819916105551829
14.200113534873434   4660.548859352154   0.8211505198933181   -1811.012118845232   0.08200889197786398   88.65480805323588   219.35105555475656   65.2509822084806   1.017522195332662   19.76275669308983   3.0132285437543365   -1.4781596319694257   -3.410687035616522
17.553662684027554   6503.8586952884925   0.09027611066196972   1428.856932694322   0.9921332002942869   79.89459400295881   57.05194846605203   52.62862359249084   0.9869428851441313   19.762580698005845   0.815841446953383   -0.3794660835689489   -1.1861659930601196
28.651242639313445   13489.833928772243   0.2767496923704791   -1717.3073899165695   0.526674380443577   88.88842431956797   320.54166035002106   67.78919493748609   0.9974817235478969   19.761925385065584   1.337683161031918   -0.6403869406082163   -0.8493395140491655
16.506316936033542   5915.090945198791   0.08177184462431875   1532.3121022904897   0.8068706475772882   87.86407849238759   73.67139357084925   63.27723256005527   0.9935723670079166   19.77230370709769   0.8609887936564866   -0.4020397569205007   -0.5747865275205278
10.916067131559094   3117.023609933892   0.4348462436820345   660.5739917520318   0.6063565674549104   87.99422105385433   138.60043312050723   -113.37096907886294   1.034331474287441   19.768806182108957   2.895751631106502   -1.4194211756455084   -1.711823033615708
7.221940053937617   1702.3860668092614   0.2606568398986209   1572.2614275380554   0.9077724800124288   85.38694490831261   201.51293786464376   243.50244644544458   1.0046072420263334   19.77198442733257   2.5153785271623117   -1.2292346236734133   -3.7781841575909825
22.55543475566137   9622.50857347371   0.6954527376236747   -4675.999930229572   0.2810756104171168   88.83652157449131   251.8996450621656   66.72551188373123   0.9568422770408872   19.764588978243705   0.9468496518274577   -0.44497018600598626   -0.466063718088619
7.513183769668156   1779.83183469246   0.33383664327555107   1421.8269147113037   0.8912490124189116   85.80469489420604   338.27695735835795   66.73874820380411   1.0344740730549364   19.769780105909682   1.710780880166889   -0.8269358001757019   -1.4730532211868692
13.606097414745722   4292.234523005992   0.11024088730465897   1542.8202576641297   0.7963865316416069   87.69969802545172   65.88986592894862   63.24471496040792   1.055272909816883   19.762580378857393   4.792705907945435   -2.3678983140649748   -3.552791028623392
6.66593078660453   1509.6847434202393   0.30425216553310763   1556.6751475420983   0.9774233857768806   80.55139170618233   168.3390332209715   -113.00172490846329   1.0044056483340378   19.771202893578803   2.168193469672293   -1.055642094928404   -2.247882742491729
15.13709214834373   5158.870809540857   0.37150815982343355   99.43739878064913   0.641158646232234   88.21118360124201   312.5082059168969   67.5872272211601   1.005360155778769   19.759132334363688   4.6795081153380345   -2.3112994177612745   -5.261142187162807
13.407099927180342   4319.623070441107   0.18211359041590935   1229.3379333985754   0.9729951916321409   83.74385819925533   134.7933575276741   -107.24158438269488   0.9980909963899279   19.77056592407989   3.846655814450576   -1.8948732673175455   -3.984993003348138
11.149814312871909   3226.0659707745253   0.2765777635201323   1123.7418888347772   0.21101905882289163   88.44770405567841   220.8021824881957   -115.16647930918857   1.0291617043436072   19.77010915557612   1.3690458988369256   -0.6560683095107203   -4.008422127585231
9.86517308044216   2708.573262775825   0.25230721728517447   1332.607417256006   0.9629616525429061   83.83779844956157   141.600654066853   -109.43512134683093   1.0111033920196235   19.76912912140724   2.4581893792830023   -1.2006400497337586   -2.01154452310323
10.154151288787254   2822.7871214742013   0.34553717879991963   1040.6221016930585   0.8045087841440456   87.14646114478089   322.4945921606568   67.52713862482881   1.0143599352897121   19.763892557014866   3.1287018427343476   -1.5358962814594312   -1.6423855261139582
10.209794998081817   2862.846704398605   0.40716170947086916   850.3584418840198   0.28286375123243923   88.29589751734139   353.14646069083216   65.20291844963023   1.0035418985874454   19.77091991244086   0.5291196292581141   -0.23610517472131443   -2.2503593395256933
171.33799990565487   199863.65113394248   0.9950248208750913   -196853.29366899285   0.9046770776848015   89.11081496136018   186.333659601027   65.88023852179515   0.972107894270875   19.763946745698053   6.955853417515758   -3.4494720688501364   -5.119678620620733
13.723608125683924   4437.810603526878   0.1071778708160609   1540.364908429051   0.16108468111744556   88.63239343988451   108.06572462823713   64.84173274522252   1.0141509785833298   19.770230767715233   2.3588844117430012   -1.150987565963758   -2.695154968360609
38.234850843072664   20815.126102321   0.9978534961727166   -18754.44635447698   0.6731533421749387   88.87846703826018   161.35172977608931   64.84613062373423   0.996515867407721   19.767634539425888   0.7394878749584739   -0.34128929757149434   -0.8031425158956734
7.568934603726469   1808.5735576926147   0.24446553512910008   1573.8660973983347   0.9715707644328492   82.37964300773483   28.46577743359417   61.26452467846607   1.0230996256577718   19.7618989217971   2.355424684434954   -1.1492577023097343   -1.1666438249849713
34.43248292794179   17651.786470898867   0.12884157198094415   -258.28391718257245   0.8061062619461455   88.48757668853796   323.47796081869456   68.81719303834879   1.0103349110993791   19.756615872946547   1.3008852591788762   -0.6219879896816956   -1.7448836526260127
